Date,Origin,Dest,fled
4/10/2015,Ninewa,Kerbala,0
4/10/2015,Ninewa,Kerbala,0
4/10/2015,Ninewa,Kirkuk,0
4/10/2015,Ninewa,Kirkuk,181
4/10/2015,Ninewa,Kirkuk,450
4/10/2015,Ninewa,Missan,8
4/10/2015,Ninewa,Missan,0
4/10/2015,Ninewa,Missan,0
4/10/2015,Ninewa,Missan,0
4/10/2015,Ninewa,Missan,3
4/10/2015,Ninewa,Missan,0
4/10/2015,Ninewa,Ninewa,112
4/10/2015,Ninewa,Ninewa,28
4/10/2015,Ninewa,Ninewa,0
4/10/2015,Ninewa,Ninewa,17
4/10/2015,Ninewa,Ninewa,0
4/10/2015,Ninewa,Ninewa,0
4/10/2015,Ninewa,Ninewa,58
4/10/2015,Ninewa,Ninewa,51
4/10/2015,Ninewa,Wassit,20
4/10/2015,Ninewa,Wassit,5
4/10/2015,Ninewa,Wassit,0
4/10/2015,Ninewa,Wassit,0
4/10/2015,Ninewa,Wassit,4
4/10/2015,Ninewa,Najaf,363
4/10/2015,Ninewa,Najaf,0
4/10/2015,Ninewa,Najaf,0
4/10/2015,Ninewa,Salahal Din,0
4/10/2015,Ninewa,Salahal Din,0
4/10/2015,Ninewa,Salahal Din,0
4/10/2015,Ninewa,Salahal Din,0
4/10/2015,Ninewa,Salahal Din,0
4/10/2015,Ninewa,Salahal Din,0
4/10/2015,Ninewa,Salahal Din,0
4/10/2015,Salahal Din,Baghdad,50
4/10/2015,Salahal Din,Baghdad,0
4/10/2015,Salahal Din,Baghdad,192
4/10/2015,Salahal Din,Baghdad,0
4/10/2015,Salahal Din,Baghdad,0
4/10/2015,Salahal Din,Baghdad,0
4/10/2015,Salahal Din,Baghdad,0
4/10/2015,Salahal Din,Baghdad,117
4/10/2015,Salahal Din,Baghdad,0
4/10/2015,Salahal Din,Anbar,0
4/10/2015,Salahal Din,Anbar,0
4/10/2015,Salahal Din,Anbar,0
4/10/2015,Salahal Din,Anbar,0
4/10/2015,Salahal Din,Anbar,0
4/10/2015,Salahal Din,Anbar,0
4/10/2015,Salahal Din,Anbar,0
4/10/2015,Salahal Din,Basrah,4
4/10/2015,Salahal Din,Basrah,0
4/10/2015,Salahal Din,Basrah,0
4/10/2015,Salahal Din,Basrah,2
4/10/2015,Salahal Din,Basrah,0
4/10/2015,Salahal Din,Basrah,0
4/10/2015,Salahal Din,Basrah,0
4/10/2015,Salahal Din,Muthanna,0
4/10/2015,Salahal Din,Muthanna,0
4/10/2015,Salahal Din,Muthanna,0
4/10/2015,Salahal Din,Qadissiya,0
4/10/2015,Salahal Din,Qadissiya,0
4/10/2015,Salahal Din,Qadissiya,0
4/10/2015,Salahal Din,Qadissiya,2
4/10/2015,Salahal Din,Sulaymaniyah,0
4/10/2015,Salahal Din,Sulaymaniyah,0
4/10/2015,Salahal Din,Sulaymaniyah,0
4/10/2015,Salahal Din,Sulaymaniyah,3
4/10/2015,Salahal Din,Sulaymaniyah,0
4/10/2015,Salahal Din,Sulaymaniyah,0
4/10/2015,Salahal Din,Sulaymaniyah,0
4/10/2015,Salahal Din,Sulaymaniyah,0
4/10/2015,Salahal Din,Sulaymaniyah,0
4/10/2015,Salahal Din,Sulaymaniyah,15
4/10/2015,Salahal Din,Babylon,15
4/10/2015,Salahal Din,Babylon,0
4/10/2015,Salahal Din,Babylon,5
4/10/2015,Salahal Din,Babylon,0
4/10/2015,Salahal Din,Dahuk,0
4/10/2015,Salahal Din,Dahuk,0
4/10/2015,Salahal Din,Dahuk,50
4/10/2015,Salahal Din,Dahuk,0
4/10/2015,Salahal Din,Thi Qar,0
4/10/2015,Salahal Din,Thi Qar,0
4/10/2015,Salahal Din,Thi Qar,11
4/10/2015,Salahal Din,Thi Qar,0
4/10/2015,Salahal Din,Thi Qar,0
4/10/2015,Salahal Din,Diyala,0
4/10/2015,Salahal Din,Diyala,0
4/10/2015,Salahal Din,Diyala,0
4/10/2015,Salahal Din,Diyala,0
4/10/2015,Salahal Din,Diyala,7
4/10/2015,Salahal Din,Diyala,0
4/10/2015,Salahal Din,Erbil,0
4/10/2015,Salahal Din,Erbil,158
4/10/2015,Salahal Din,Erbil,0
4/10/2015,Salahal Din,Kirkuk,0
4/10/2015,Salahal Din,Erbil,0
4/10/2015,Salahal Din,Erbil,0
4/10/2015,Salahal Din,Erbil,0
4/10/2015,Salahal Din,Kerbala,0
4/10/2015,Salahal Din,Kerbala,0
4/10/2015,Salahal Din,Kerbala,0
4/10/2015,Salahal Din,Kirkuk,0
4/10/2015,Salahal Din,Kirkuk,0
4/10/2015,Salahal Din,Kirkuk,0
4/10/2015,Salahal Din,Missan,0
4/10/2015,Salahal Din,Missan,0
4/10/2015,Salahal Din,Missan,0
4/10/2015,Salahal Din,Missan,0
4/10/2015,Salahal Din,Missan,2
4/10/2015,Salahal Din,Missan,0
4/10/2015,Salahal Din,Ninewa,0
4/10/2015,Salahal Din,Ninewa,0
4/10/2015,Salahal Din,Ninewa,0
4/10/2015,Salahal Din,Ninewa,0
4/10/2015,Salahal Din,Ninewa,0
4/10/2015,Salahal Din,Ninewa,0
4/10/2015,Salahal Din,Ninewa,0
4/10/2015,Salahal Din,Ninewa,0
4/10/2015,Salahal Din,Wassit,0
4/10/2015,Salahal Din,Wassit,0
4/10/2015,Salahal Din,Wassit,0
4/10/2015,Salahal Din,Wassit,0
4/10/2015,Salahal Din,Wassit,0
4/10/2015,Salahal Din,Najaf,32
4/10/2015,Salahal Din,Najaf,0
4/10/2015,Salahal Din,Najaf,0
4/10/2015,Salahal Din,Salahal Din,0
4/10/2015,Salahal Din,Salahal Din,0
4/10/2015,Salahal Din,Salahal Din,0
4/10/2015,Salahal Din,Salahal Din,0
4/10/2015,Salahal Din,Salahal Din,0
4/10/2015,Salahal Din,Salahal Din,0
4/10/2015,Salahal Din,Salahal Din,0
4/25/2015,Anbar,Baghdad,10
4/25/2015,Anbar,Baghdad,1293
4/25/2015,Anbar,Baghdad,739
4/25/2015,Anbar,Baghdad,454
4/25/2015,Anbar,Baghdad,4193
4/25/2015,Anbar,Baghdad,0
4/25/2015,Anbar,Baghdad,1547
4/25/2015,Anbar,Baghdad,162
4/25/2015,Anbar,Baghdad,200
4/25/2015,Anbar,Anbar,1582
4/25/2015,Anbar,Anbar,0
4/25/2015,Anbar,Anbar,859
4/25/2015,Anbar,Anbar,0
4/25/2015,Anbar,Anbar,0
4/25/2015,Anbar,Anbar,0
4/25/2015,Anbar,Anbar,389
4/25/2015,Anbar,Basrah,6
4/25/2015,Anbar,Basrah,6
4/25/2015,Anbar,Basrah,0
4/25/2015,Anbar,Basrah,0
4/25/2015,Anbar,Basrah,0
4/25/2015,Anbar,Basrah,7
4/25/2015,Anbar,Basrah,0
4/25/2015,Anbar,Muthanna,0
4/25/2015,Anbar,Muthanna,17
4/25/2015,Anbar,Muthanna,0
4/25/2015,Anbar,Qadissiya,0
4/25/2015,Anbar,Qadissiya,36
4/25/2015,Anbar,Qadissiya,8
4/25/2015,Anbar,Qadissiya,0
4/25/2015,Anbar,Sulaymaniyah,94
4/25/2015,Anbar,Sulaymaniyah,60
4/25/2015,Anbar,Sulaymaniyah,0
4/25/2015,Anbar,Sulaymaniyah,142
4/25/2015,Anbar,Sulaymaniyah,169
4/25/2015,Anbar,Sulaymaniyah,0
4/25/2015,Anbar,Sulaymaniyah,0
4/25/2015,Anbar,Sulaymaniyah,0
4/25/2015,Anbar,Sulaymaniyah,0
4/25/2015,Anbar,Sulaymaniyah,165
4/25/2015,Anbar,Babylon,148
4/25/2015,Anbar,Babylon,65
4/25/2015,Anbar,Babylon,187
4/25/2015,Anbar,Babylon,191
4/25/2015,Anbar,Dahuk,0
4/25/2015,Anbar,Dahuk,96
4/25/2015,Anbar,Dahuk,0
4/25/2015,Anbar,Dahuk,0
4/25/2015,Anbar,Thi Qar,0
4/25/2015,Anbar,Thi Qar,10
4/25/2015,Anbar,Thi Qar,0
4/25/2015,Anbar,Thi Qar,6
4/25/2015,Anbar,Thi Qar,0
4/25/2015,Anbar,Diyala,0
4/25/2015,Anbar,Diyala,20
4/25/2015,Anbar,Diyala,10
4/25/2015,Anbar,Diyala,0
4/25/2015,Anbar,Diyala,25
4/25/2015,Anbar,Diyala,0
4/25/2015,Anbar,Erbil,0
4/25/2015,Anbar,Erbil,1025
4/25/2015,Anbar,Erbil,0
4/25/2015,Anbar,Kirkuk,0
4/25/2015,Anbar,Erbil,0
4/25/2015,Anbar,Erbil,402
4/25/2015,Anbar,Erbil,0
4/25/2015,Anbar,Kerbala,65
4/25/2015,Anbar,Kerbala,0
4/25/2015,Anbar,Kerbala,0
4/25/2015,Anbar,Kirkuk,1900
4/25/2015,Anbar,Kirkuk,0
4/25/2015,Anbar,Kirkuk,168
4/25/2015,Anbar,Missan,0
4/25/2015,Anbar,Missan,0
4/25/2015,Anbar,Missan,0
4/25/2015,Anbar,Missan,0
4/25/2015,Anbar,Missan,0
4/25/2015,Anbar,Missan,0
4/25/2015,Anbar,Ninewa,0
4/25/2015,Anbar,Ninewa,0
4/25/2015,Anbar,Ninewa,0
4/25/2015,Anbar,Ninewa,0
4/25/2015,Anbar,Ninewa,0
4/25/2015,Anbar,Ninewa,0
4/25/2015,Anbar,Ninewa,0
4/25/2015,Anbar,Ninewa,0
4/25/2015,Anbar,Wassit,6
4/25/2015,Anbar,Wassit,21
4/25/2015,Anbar,Wassit,0
4/25/2015,Anbar,Wassit,77
4/25/2015,Anbar,Wassit,0
4/25/2015,Anbar,Najaf,0
4/25/2015,Anbar,Najaf,7
4/25/2015,Anbar,Najaf,13
4/25/2015,Anbar,Salahal Din,260
4/25/2015,Anbar,Salahal Din,0
4/25/2015,Anbar,Salahal Din,0
4/25/2015,Anbar,Salahal Din,16
4/25/2015,Anbar,Salahal Din,0
4/25/2015,Anbar,Salahal Din,0
4/25/2015,Anbar,Salahal Din,0
4/25/2015,Babylon,Baghdad,0
4/25/2015,Babylon,Baghdad,0
4/25/2015,Babylon,Baghdad,0
4/25/2015,Babylon,Baghdad,0
4/25/2015,Babylon,Baghdad,0
4/25/2015,Babylon,Baghdad,0
4/25/2015,Babylon,Baghdad,95
4/25/2015,Babylon,Baghdad,0
4/25/2015,Babylon,Baghdad,0
4/25/2015,Babylon,Anbar,0
4/25/2015,Babylon,Anbar,0
4/25/2015,Babylon,Anbar,0
4/25/2015,Babylon,Anbar,0
4/25/2015,Babylon,Anbar,0
4/25/2015,Babylon,Anbar,0
4/25/2015,Babylon,Anbar,0
4/25/2015,Babylon,Basrah,0
4/25/2015,Babylon,Basrah,0
4/25/2015,Babylon,Basrah,0
4/25/2015,Babylon,Basrah,0
4/25/2015,Babylon,Basrah,0
4/25/2015,Babylon,Basrah,0
4/25/2015,Babylon,Basrah,1
4/25/2015,Babylon,Muthanna,0
4/25/2015,Babylon,Muthanna,0
4/25/2015,Babylon,Muthanna,0
4/25/2015,Babylon,Qadissiya,0
4/25/2015,Babylon,Qadissiya,0
4/25/2015,Babylon,Qadissiya,0
4/25/2015,Babylon,Qadissiya,0
4/25/2015,Babylon,Sulaymaniyah,0
4/25/2015,Babylon,Sulaymaniyah,0
4/25/2015,Babylon,Sulaymaniyah,0
4/25/2015,Babylon,Sulaymaniyah,6
4/25/2015,Babylon,Sulaymaniyah,0
4/25/2015,Babylon,Sulaymaniyah,0
4/25/2015,Babylon,Sulaymaniyah,0
4/25/2015,Babylon,Sulaymaniyah,0
4/25/2015,Babylon,Sulaymaniyah,0
4/25/2015,Babylon,Sulaymaniyah,43
4/25/2015,Babylon,Babylon,0
4/25/2015,Babylon,Babylon,0
4/25/2015,Babylon,Babylon,0
4/25/2015,Babylon,Babylon,0
4/25/2015,Babylon,Dahuk,0
4/25/2015,Babylon,Dahuk,0
4/25/2015,Babylon,Dahuk,0
4/25/2015,Babylon,Dahuk,0
4/25/2015,Babylon,Thi Qar,0
4/25/2015,Babylon,Thi Qar,0
4/25/2015,Babylon,Thi Qar,0
4/25/2015,Babylon,Thi Qar,0
4/25/2015,Babylon,Thi Qar,0
4/25/2015,Babylon,Diyala,0
4/25/2015,Babylon,Diyala,0
4/25/2015,Babylon,Diyala,0
4/25/2015,Babylon,Diyala,0
4/25/2015,Babylon,Diyala,0
4/25/2015,Babylon,Diyala,0
4/25/2015,Babylon,Erbil,0
4/25/2015,Babylon,Erbil,0
4/25/2015,Babylon,Erbil,0
4/25/2015,Babylon,Kirkuk,0
4/25/2015,Babylon,Erbil,0
4/25/2015,Babylon,Erbil,0
4/25/2015,Babylon,Erbil,0
4/25/2015,Babylon,Kerbala,0
4/25/2015,Babylon,Kerbala,12
4/25/2015,Babylon,Kerbala,4
4/25/2015,Babylon,Kirkuk,0
4/25/2015,Babylon,Kirkuk,0
4/25/2015,Babylon,Kirkuk,0
4/25/2015,Babylon,Missan,0
4/25/2015,Babylon,Missan,0
4/25/2015,Babylon,Missan,0
4/25/2015,Babylon,Missan,0
4/25/2015,Babylon,Missan,0
4/25/2015,Babylon,Missan,0
4/25/2015,Babylon,Ninewa,0
4/25/2015,Babylon,Ninewa,0
4/25/2015,Babylon,Ninewa,0
4/25/2015,Babylon,Ninewa,0
4/25/2015,Babylon,Ninewa,0
4/25/2015,Babylon,Ninewa,0
4/25/2015,Babylon,Ninewa,0
4/25/2015,Babylon,Ninewa,0
4/25/2015,Babylon,Wassit,0
4/25/2015,Babylon,Wassit,0
4/25/2015,Babylon,Wassit,0
4/25/2015,Babylon,Wassit,0
4/25/2015,Babylon,Wassit,0
4/25/2015,Babylon,Najaf,0
4/25/2015,Babylon,Najaf,0
4/25/2015,Babylon,Najaf,0
4/25/2015,Babylon,Salahal Din,0
4/25/2015,Babylon,Salahal Din,0
4/25/2015,Babylon,Salahal Din,0
4/25/2015,Babylon,Salahal Din,0
4/25/2015,Babylon,Salahal Din,0
4/25/2015,Babylon,Salahal Din,0
4/25/2015,Babylon,Salahal Din,0
4/25/2015,Baghdad,Baghdad,0
4/25/2015,Baghdad,Baghdad,0
4/25/2015,Baghdad,Baghdad,0
4/25/2015,Baghdad,Baghdad,0
4/25/2015,Baghdad,Baghdad,9
4/25/2015,Baghdad,Baghdad,0
4/25/2015,Baghdad,Baghdad,119
4/25/2015,Baghdad,Baghdad,3
4/25/2015,Baghdad,Baghdad,0
4/25/2015,Baghdad,Anbar,0
4/25/2015,Baghdad,Anbar,0
4/25/2015,Baghdad,Anbar,0
4/25/2015,Baghdad,Anbar,0
4/25/2015,Baghdad,Anbar,0
4/25/2015,Baghdad,Anbar,0
4/25/2015,Baghdad,Anbar,0
4/25/2015,Baghdad,Basrah,0
4/25/2015,Baghdad,Basrah,1
4/25/2015,Baghdad,Basrah,0
4/25/2015,Baghdad,Basrah,0
4/25/2015,Baghdad,Basrah,0
4/25/2015,Baghdad,Basrah,1
4/25/2015,Baghdad,Basrah,0
4/25/2015,Baghdad,Muthanna,0
4/25/2015,Baghdad,Muthanna,0
4/25/2015,Baghdad,Muthanna,0
4/25/2015,Baghdad,Qadissiya,0
4/25/2015,Baghdad,Qadissiya,0
4/25/2015,Baghdad,Qadissiya,0
4/25/2015,Baghdad,Qadissiya,0
4/25/2015,Baghdad,Sulaymaniyah,0
4/25/2015,Baghdad,Sulaymaniyah,0
4/25/2015,Baghdad,Sulaymaniyah,3
4/25/2015,Baghdad,Sulaymaniyah,27
4/25/2015,Baghdad,Sulaymaniyah,10
4/25/2015,Baghdad,Sulaymaniyah,0
4/25/2015,Baghdad,Sulaymaniyah,0
4/25/2015,Baghdad,Sulaymaniyah,0
4/25/2015,Baghdad,Sulaymaniyah,0
4/25/2015,Baghdad,Sulaymaniyah,0
4/25/2015,Baghdad,Babylon,0
4/25/2015,Baghdad,Babylon,0
4/25/2015,Baghdad,Babylon,0
4/25/2015,Baghdad,Babylon,0
4/25/2015,Baghdad,Dahuk,0
4/25/2015,Baghdad,Dahuk,0
4/25/2015,Baghdad,Dahuk,0
4/25/2015,Baghdad,Dahuk,0
4/25/2015,Baghdad,Thi Qar,0
4/25/2015,Baghdad,Thi Qar,0
4/25/2015,Baghdad,Thi Qar,0
4/25/2015,Baghdad,Thi Qar,0
4/25/2015,Baghdad,Thi Qar,0
4/25/2015,Baghdad,Diyala,0
4/25/2015,Baghdad,Diyala,0
4/25/2015,Baghdad,Diyala,0
4/25/2015,Baghdad,Diyala,0
4/25/2015,Baghdad,Diyala,0
4/25/2015,Baghdad,Diyala,0
4/25/2015,Baghdad,Erbil,0
4/25/2015,Baghdad,Erbil,0
4/25/2015,Baghdad,Erbil,0
4/25/2015,Baghdad,Kirkuk,0
4/25/2015,Baghdad,Erbil,0
4/25/2015,Baghdad,Erbil,0
4/25/2015,Baghdad,Erbil,0
4/25/2015,Baghdad,Kerbala,3
4/25/2015,Baghdad,Kerbala,1
4/25/2015,Baghdad,Kerbala,3
4/25/2015,Baghdad,Kirkuk,0
4/25/2015,Baghdad,Kirkuk,0
4/25/2015,Baghdad,Kirkuk,0
4/25/2015,Baghdad,Missan,1
4/25/2015,Baghdad,Missan,0
4/25/2015,Baghdad,Missan,0
4/25/2015,Baghdad,Missan,0
4/25/2015,Baghdad,Missan,0
4/25/2015,Baghdad,Missan,0
4/25/2015,Baghdad,Ninewa,0
4/25/2015,Baghdad,Ninewa,0
4/25/2015,Baghdad,Ninewa,0
4/25/2015,Baghdad,Ninewa,0
4/25/2015,Baghdad,Ninewa,0
4/25/2015,Baghdad,Ninewa,0
4/25/2015,Baghdad,Ninewa,0
4/25/2015,Baghdad,Ninewa,0
4/25/2015,Baghdad,Wassit,0
4/25/2015,Baghdad,Wassit,0
4/25/2015,Baghdad,Wassit,0
4/25/2015,Baghdad,Wassit,0
4/25/2015,Baghdad,Wassit,0
4/25/2015,Baghdad,Najaf,0
4/25/2015,Baghdad,Najaf,0
4/25/2015,Baghdad,Najaf,0
4/25/2015,Baghdad,Salahal Din,0
4/25/2015,Baghdad,Salahal Din,0
4/25/2015,Baghdad,Salahal Din,0
4/25/2015,Baghdad,Salahal Din,0
4/25/2015,Baghdad,Salahal Din,0
4/25/2015,Baghdad,Salahal Din,0
4/25/2015,Baghdad,Salahal Din,0
4/25/2015,Diyala,Baghdad,0
4/25/2015,Diyala,Baghdad,0
4/25/2015,Diyala,Baghdad,109
4/25/2015,Diyala,Baghdad,0
4/25/2015,Diyala,Baghdad,0
4/25/2015,Diyala,Baghdad,0
4/25/2015,Diyala,Baghdad,0
4/25/2015,Diyala,Baghdad,0
4/25/2015,Diyala,Baghdad,0
4/25/2015,Diyala,Anbar,0
4/25/2015,Diyala,Anbar,0
4/25/2015,Diyala,Anbar,0
4/25/2015,Diyala,Anbar,0
4/25/2015,Diyala,Anbar,0
4/25/2015,Diyala,Anbar,0
4/25/2015,Diyala,Anbar,0
4/25/2015,Diyala,Basrah,1
4/25/2015,Diyala,Basrah,1
4/25/2015,Diyala,Basrah,0
4/25/2015,Diyala,Basrah,0
4/25/2015,Diyala,Basrah,0
4/25/2015,Diyala,Basrah,0
4/25/2015,Diyala,Basrah,3
4/25/2015,Diyala,Muthanna,0
4/25/2015,Diyala,Muthanna,0
4/25/2015,Diyala,Muthanna,0
4/25/2015,Diyala,Qadissiya,0
4/25/2015,Diyala,Qadissiya,0
4/25/2015,Diyala,Qadissiya,0
4/25/2015,Diyala,Qadissiya,0
4/25/2015,Diyala,Sulaymaniyah,0
4/25/2015,Diyala,Sulaymaniyah,0
4/25/2015,Diyala,Sulaymaniyah,17
4/25/2015,Diyala,Sulaymaniyah,11
4/25/2015,Diyala,Sulaymaniyah,0
4/25/2015,Diyala,Sulaymaniyah,0
4/25/2015,Diyala,Sulaymaniyah,0
4/25/2015,Diyala,Sulaymaniyah,0
4/25/2015,Diyala,Sulaymaniyah,0
4/25/2015,Diyala,Sulaymaniyah,0
4/25/2015,Diyala,Babylon,0
4/25/2015,Diyala,Babylon,0
4/25/2015,Diyala,Babylon,0
4/25/2015,Diyala,Babylon,0
4/25/2015,Diyala,Dahuk,0
4/25/2015,Diyala,Dahuk,0
4/25/2015,Diyala,Dahuk,0
4/25/2015,Diyala,Dahuk,0
4/25/2015,Diyala,Thi Qar,0
4/25/2015,Diyala,Thi Qar,0
4/25/2015,Diyala,Thi Qar,0
4/25/2015,Diyala,Thi Qar,0
4/25/2015,Diyala,Thi Qar,0
4/25/2015,Diyala,Diyala,0
4/25/2015,Diyala,Diyala,0
4/25/2015,Diyala,Diyala,0
4/25/2015,Diyala,Diyala,0
4/25/2015,Diyala,Diyala,0
4/25/2015,Diyala,Diyala,0
4/25/2015,Diyala,Erbil,0
4/25/2015,Diyala,Erbil,0
4/25/2015,Diyala,Erbil,0
4/25/2015,Diyala,Kirkuk,0
4/25/2015,Diyala,Erbil,0
4/25/2015,Diyala,Erbil,0
4/25/2015,Diyala,Erbil,0
4/25/2015,Diyala,Kerbala,0
4/25/2015,Diyala,Kerbala,2
4/25/2015,Diyala,Kerbala,0
4/25/2015,Diyala,Kirkuk,0
4/25/2015,Diyala,Kirkuk,0
4/25/2015,Diyala,Kirkuk,0
4/25/2015,Diyala,Missan,0
4/25/2015,Diyala,Missan,0
4/25/2015,Diyala,Missan,0
4/25/2015,Diyala,Missan,0
4/25/2015,Diyala,Missan,0
4/25/2015,Diyala,Missan,0
4/25/2015,Diyala,Ninewa,0
4/25/2015,Diyala,Ninewa,0
4/25/2015,Diyala,Ninewa,0
4/25/2015,Diyala,Ninewa,0
4/25/2015,Diyala,Ninewa,0
4/25/2015,Diyala,Ninewa,0
4/25/2015,Diyala,Ninewa,0
4/25/2015,Diyala,Ninewa,0
4/25/2015,Diyala,Wassit,0
4/25/2015,Diyala,Wassit,2
4/25/2015,Diyala,Wassit,0
4/25/2015,Diyala,Wassit,0
4/25/2015,Diyala,Wassit,0
4/25/2015,Diyala,Najaf,0
4/25/2015,Diyala,Najaf,0
4/25/2015,Diyala,Najaf,0
4/25/2015,Diyala,Salahal Din,0
4/25/2015,Diyala,Salahal Din,0
4/25/2015,Diyala,Salahal Din,0
4/25/2015,Diyala,Salahal Din,0
4/25/2015,Diyala,Salahal Din,0
4/25/2015,Diyala,Salahal Din,0
4/25/2015,Diyala,Salahal Din,77
4/25/2015,Erbil,Baghdad,0
4/25/2015,Erbil,Baghdad,0
4/25/2015,Erbil,Baghdad,0
4/25/2015,Erbil,Baghdad,0
4/25/2015,Erbil,Baghdad,0
4/25/2015,Erbil,Baghdad,0
4/25/2015,Erbil,Baghdad,0
4/25/2015,Erbil,Baghdad,0
4/25/2015,Erbil,Baghdad,0
4/25/2015,Erbil,Anbar,0
4/25/2015,Erbil,Anbar,0
4/25/2015,Erbil,Anbar,0
4/25/2015,Erbil,Anbar,0
4/25/2015,Erbil,Anbar,0
4/25/2015,Erbil,Anbar,0
4/25/2015,Erbil,Anbar,0
4/25/2015,Erbil,Basrah,0
4/25/2015,Erbil,Basrah,0
4/25/2015,Erbil,Basrah,0
4/25/2015,Erbil,Basrah,0
4/25/2015,Erbil,Basrah,0
4/25/2015,Erbil,Basrah,0
4/25/2015,Erbil,Basrah,0
4/25/2015,Erbil,Muthanna,0
4/25/2015,Erbil,Muthanna,0
4/25/2015,Erbil,Muthanna,0
4/25/2015,Erbil,Qadissiya,0
4/25/2015,Erbil,Qadissiya,0
4/25/2015,Erbil,Qadissiya,0
4/25/2015,Erbil,Qadissiya,0
4/25/2015,Erbil,Sulaymaniyah,0
4/25/2015,Erbil,Sulaymaniyah,0
4/25/2015,Erbil,Sulaymaniyah,0
4/25/2015,Erbil,Sulaymaniyah,0
4/25/2015,Erbil,Sulaymaniyah,0
4/25/2015,Erbil,Sulaymaniyah,0
4/25/2015,Erbil,Sulaymaniyah,0
4/25/2015,Erbil,Sulaymaniyah,0
4/25/2015,Erbil,Sulaymaniyah,0
4/25/2015,Erbil,Sulaymaniyah,0
4/25/2015,Erbil,Babylon,0
4/25/2015,Erbil,Babylon,0
4/25/2015,Erbil,Babylon,0
4/25/2015,Erbil,Babylon,0
4/25/2015,Erbil,Dahuk,0
4/25/2015,Erbil,Dahuk,0
4/25/2015,Erbil,Dahuk,0
4/25/2015,Erbil,Dahuk,0
4/25/2015,Erbil,Thi Qar,0
4/25/2015,Erbil,Thi Qar,0
4/25/2015,Erbil,Thi Qar,0
4/25/2015,Erbil,Thi Qar,0
4/25/2015,Erbil,Thi Qar,0
4/25/2015,Erbil,Diyala,0
4/25/2015,Erbil,Diyala,0
4/25/2015,Erbil,Diyala,0
4/25/2015,Erbil,Diyala,0
4/25/2015,Erbil,Diyala,0
4/25/2015,Erbil,Diyala,0
4/25/2015,Erbil,Erbil,0
4/25/2015,Erbil,Erbil,0
4/25/2015,Erbil,Erbil,0
4/25/2015,Erbil,Kirkuk,0
4/25/2015,Erbil,Erbil,0
4/25/2015,Erbil,Erbil,0
4/25/2015,Erbil,Erbil,0
4/25/2015,Erbil,Kerbala,0
4/25/2015,Erbil,Kerbala,0
4/25/2015,Erbil,Kerbala,0
4/25/2015,Erbil,Kirkuk,0
4/25/2015,Erbil,Kirkuk,0
4/25/2015,Erbil,Kirkuk,0
4/25/2015,Erbil,Missan,0
4/25/2015,Erbil,Missan,0
4/25/2015,Erbil,Missan,0
4/25/2015,Erbil,Missan,0
4/25/2015,Erbil,Missan,0
4/25/2015,Erbil,Missan,0
4/25/2015,Erbil,Ninewa,0
4/25/2015,Erbil,Ninewa,0
4/25/2015,Erbil,Ninewa,0
4/25/2015,Erbil,Ninewa,0
4/25/2015,Erbil,Ninewa,0
4/25/2015,Erbil,Ninewa,0
4/25/2015,Erbil,Ninewa,0
4/25/2015,Erbil,Ninewa,0
4/25/2015,Erbil,Wassit,0
4/25/2015,Erbil,Wassit,0
4/25/2015,Erbil,Wassit,0
4/25/2015,Erbil,Wassit,0
4/25/2015,Erbil,Wassit,0
4/25/2015,Erbil,Najaf,0
4/25/2015,Erbil,Najaf,0
4/25/2015,Erbil,Najaf,0
4/25/2015,Erbil,Salahal Din,0
4/25/2015,Erbil,Salahal Din,0
4/25/2015,Erbil,Salahal Din,0
4/25/2015,Erbil,Salahal Din,0
4/25/2015,Erbil,Salahal Din,0
4/25/2015,Erbil,Salahal Din,0
4/25/2015,Erbil,Salahal Din,0
4/25/2015,Kirkuk,Baghdad,4
4/25/2015,Kirkuk,Baghdad,0
4/25/2015,Kirkuk,Baghdad,29
4/25/2015,Kirkuk,Baghdad,0
4/25/2015,Kirkuk,Baghdad,0
4/25/2015,Kirkuk,Baghdad,0
4/25/2015,Kirkuk,Baghdad,164
4/25/2015,Kirkuk,Baghdad,0
4/25/2015,Kirkuk,Baghdad,0
4/25/2015,Kirkuk,Anbar,0
4/25/2015,Kirkuk,Anbar,0
4/25/2015,Kirkuk,Anbar,0
4/25/2015,Kirkuk,Anbar,0
4/25/2015,Kirkuk,Anbar,0
4/25/2015,Kirkuk,Anbar,0
4/25/2015,Kirkuk,Anbar,0
4/25/2015,Kirkuk,Basrah,4
4/25/2015,Kirkuk,Basrah,0
4/25/2015,Kirkuk,Basrah,0
4/25/2015,Kirkuk,Basrah,0
4/25/2015,Kirkuk,Basrah,0
4/25/2015,Kirkuk,Basrah,0
4/25/2015,Kirkuk,Basrah,0
4/25/2015,Kirkuk,Muthanna,0
4/25/2015,Kirkuk,Muthanna,0
4/25/2015,Kirkuk,Muthanna,0
4/25/2015,Kirkuk,Qadissiya,0
4/25/2015,Kirkuk,Qadissiya,4
4/25/2015,Kirkuk,Qadissiya,0
4/25/2015,Kirkuk,Qadissiya,0
4/25/2015,Kirkuk,Sulaymaniyah,0
4/25/2015,Kirkuk,Sulaymaniyah,0
4/25/2015,Kirkuk,Sulaymaniyah,0
4/25/2015,Kirkuk,Sulaymaniyah,0
4/25/2015,Kirkuk,Sulaymaniyah,0
