Date,death,gov
2017-02-01,5,Diyala
2017-02-03,1,Diyala
2017-02-04,5,Diyala
2017-02-05,1,Diyala
2017-02-06,3,Diyala
2017-02-10,6,Diyala
2017-02-11,18,Diyala
2017-02-12,1,Diyala
2017-02-15,8,Diyala
2017-02-17,20,Diyala
2017-02-18,2,Diyala
2017-02-22,6,Diyala
2017-02-23,4,Diyala
2017-02-27,1,Diyala
2017-03-06,9,Diyala
2017-03-08,1,Diyala
2017-03-11,1,Diyala
2017-03-13,3,Diyala
2017-03-14,1,Diyala
2017-03-15,2,Diyala
2017-03-18,2,Diyala
2017-03-23,5,Diyala
2017-04-05,5,Diyala
2017-04-16,17,Diyala
2017-04-24,25,Diyala
2017-04-25,4,Diyala
2017-04-26,1,Diyala
2017-04-27,2,Diyala
2017-05-02,14,Diyala
2017-05-06,1,Diyala
2017-05-07,6,Diyala
2017-05-08,48,Diyala
2017-05-09,40,Diyala
2017-05-10,3,Diyala
2017-05-12,1,Diyala
2017-05-16,1,Diyala
2017-05-17,1,Diyala
2017-05-18,1,Diyala
2017-05-19,1,Diyala
2017-05-20,5,Diyala
2017-05-22,18,Diyala
2017-05-28,3,Diyala
2017-05-30,13,Diyala
2017-06-01,4,Diyala
2017-06-06,1,Diyala
2017-06-07,4,Diyala
2017-06-08,3,Diyala
2017-06-09,1,Diyala
2017-06-10,12,Diyala
2017-06-14,5,Diyala
2017-06-15,2,Diyala
2017-06-16,2,Diyala
2017-06-18,36,Diyala
2017-06-22,2,Diyala
2017-06-24,24,Diyala
2017-06-25,7,Diyala
2017-06-27,2,Diyala
2017-06-30,1,Diyala
2017-07-01,12,Diyala
2017-07-02,53,Diyala
2017-07-03,4,Diyala
2017-07-04,60,Diyala
2017-07-06,2,Diyala
2017-07-07,5,Diyala
2017-07-10,38,Diyala
2017-07-11,1,Diyala
2017-07-12,5,Diyala
2017-07-16,3,Diyala
2017-07-17,1,Diyala
2017-07-20,5,Diyala
2017-07-23,5,Diyala
2017-07-24,2,Diyala
2017-07-27,2,Diyala
2017-07-30,10,Diyala
2017-07-31,1,Diyala
2017-08-02,2,Diyala
2017-08-03,1,Diyala
2017-08-05,8,Diyala
2017-08-07,3,Diyala
2017-08-09,27,Diyala
2017-08-10,1,Diyala
2017-08-12,25,Diyala
2017-08-13,4,Diyala
2017-08-14,1,Diyala
2017-08-15,1,Diyala
2017-08-16,2,Diyala
2017-08-18,1,Diyala
2017-08-23,2,Diyala
2017-08-24,12,Diyala
2017-08-25,3,Diyala
2017-08-28,1,Diyala
2017-08-29,1,Diyala
2017-08-30,1,Diyala
2017-09-05,1,Diyala
2017-09-07,12,Diyala
2017-09-13,4,Diyala
2017-09-14,1,Diyala
2017-09-15,1,Diyala
2017-09-16,19,Diyala
2017-09-19,1,Diyala
2017-09-21,9,Diyala
2017-09-22,1,Diyala
2017-09-23,1,Diyala
2017-09-24,52,Diyala
2017-09-28,10,Diyala
2017-10-06,1,Diyala
2017-10-09,1,Diyala
2017-10-18,4,Diyala
2017-10-19,28,Diyala
2017-10-23,2,Diyala
2017-10-27,50,Diyala
2017-11-06,2,Diyala
2017-11-08,1,Diyala
2017-11-10,1,Diyala
2017-11-11,1,Diyala
2017-11-15,2,Diyala
2017-11-22,2,Diyala
2017-11-29,1,Diyala
2017-12-03,3,Diyala
2017-12-07,1,Diyala
2017-12-12,1,Diyala
2017-12-13,1,Diyala
2017-12-18,1,Diyala
2017-12-19,1,Diyala
2017-12-24,4,Diyala
2017-12-27,1,Diyala
2017-12-31,1,Diyala
2018-01-06,3,Diyala
2018-01-11,2,Diyala
2018-01-14,1,Diyala
2018-01-17,3,Diyala
2018-01-18,1,Diyala
2018-01-19,3,Diyala
2018-01-27,1,Diyala
2018-01-28,2,Diyala
2018-01-29,1,Diyala
2018-01-31,1,Diyala
2018-02-03,7,Diyala
2018-02-07,20,Diyala
2018-02-08,8,Diyala
2018-02-09,1,Diyala
2018-02-10,1,Diyala
2018-02-13,2,Diyala
2018-02-19,24,Diyala
2018-02-24,1,Diyala
2018-02-28,1,Diyala
2018-03-03,1,Diyala
2018-03-08,4,Diyala
2018-03-11,2,Diyala
2018-03-12,3,Diyala
2018-03-13,3,Diyala
2018-03-14,11,Diyala
2018-03-17,1,Diyala
2018-03-25,4,Diyala
2018-03-27,2,Diyala
2018-04-01,1,Diyala
2018-04-03,1,Diyala
2018-04-04,4,Diyala
2018-04-05,1,Diyala
2018-04-09,1,Diyala
2018-04-12,2,Diyala
2018-04-13,7,Diyala
2018-04-19,2,Diyala
2018-04-26,1,Diyala
2018-04-30,1,Diyala
2018-05-01,1,Diyala
2018-05-02,3,Diyala
2018-05-04,3,Diyala
2018-05-05,1,Diyala
2018-05-07,1,Diyala
2018-05-12,3,Diyala
2018-05-13,3,Diyala
2018-05-18,1,Diyala
2018-05-24,3,Diyala
2018-05-25,1,Diyala
2018-05-26,1,Diyala
2018-05-27,1,Diyala
2018-05-29,1,Diyala
2018-06-01,1,Diyala
2018-06-06,1,Diyala
2018-06-07,1,Diyala
2018-06-09,7,Diyala
2018-06-11,1,Diyala
2018-06-13,2,Diyala
2018-06-17,2,Diyala
2018-06-22,1,Diyala
2018-06-23,1,Diyala
2018-06-25,1,Diyala
2018-06-29,4,Diyala
2018-07-01,1,Diyala
2018-07-02,19,Diyala
2018-07-03,1,Diyala
2018-07-06,7,Diyala
2018-07-07,2,Diyala
2018-07-08,1,Diyala
2018-07-11,2,Diyala
2018-07-13,3,Diyala
2018-07-17,2,Diyala
2018-07-20,1,Diyala
2018-07-21,3,Diyala
2018-07-23,1,Diyala
2018-07-24,1,Diyala
2018-07-26,1,Diyala
2018-07-28,1,Diyala
2018-07-29,1,Diyala
2018-07-30,2,Diyala
2018-08-02,2,Diyala
2018-08-04,3,Diyala
2018-08-06,1,Diyala
2018-08-07,2,Diyala
2018-08-20,1,Diyala
2018-08-27,1,Diyala
2018-08-29,3,Diyala
2018-08-30,1,Diyala
2018-08-31,1,Diyala
2018-09-02,1,Diyala
2018-09-03,1,Diyala
2018-09-06,11,Diyala
2018-09-10,5,Diyala
2018-09-13,1,Diyala
2018-09-16,1,Diyala
2018-09-19,1,Diyala
2018-09-27,1,Diyala
2018-10-04,1,Diyala
2018-10-09,1,Diyala
2018-10-15,1,Diyala
2018-10-17,1,Diyala
2018-10-20,1,Diyala
2018-10-23,1,Diyala
2018-10-30,2,Diyala
2018-11-01,1,Diyala
2018-11-02,1,Diyala
2018-11-03,1,Diyala
2018-11-04,1,Diyala
2018-11-08,1,Diyala
2018-11-24,1,Diyala
2018-11-27,1,Diyala
2018-11-30,1,Diyala
2018-12-02,1,Diyala
2018-12-04,1,Diyala
2018-12-11,1,Diyala
2018-12-17,1,Diyala
2018-12-21,1,Diyala
2018-12-28,1,Diyala
2018-12-29,1,Diyala
2017-01-14,4,Erbil
2017-02-26,2,Erbil
2017-04-02,1,Erbil
2017-04-23,1,Erbil
2017-04-28,2,Erbil
2017-05-22,1,Erbil
2017-05-31,2,Erbil
2017-07-04,1,Erbil
2017-07-06,1,Erbil
2017-08-24,1,Erbil
2017-08-25,2,Erbil
2017-11-13,1,Erbil
2017-11-18,1,Erbil
2017-11-23,2,Erbil
2017-12-06,3,Erbil
2018-01-17,2,Erbil
2018-01-21,1,Erbil
2018-03-01,1,Erbil
2018-03-10,19,Erbil
2018-03-27,2,Erbil
2018-04-24,1,Erbil
2018-05-30,2,Erbil
2018-06-21,1,Erbil
2018-06-30,1,Erbil
2018-07-08,1,Erbil
2018-07-17,1,Erbil
2018-08-08,2,Erbil
2018-09-08,5,Erbil
2018-09-13,1,Erbil
2018-10-07,1,Erbil
2018-11-01,2,Erbil
2017-02-21,2,Kerbala
2017-04-17,1,Kerbala
2017-04-19,1,Kerbala
2017-04-28,7,Kerbala
2017-04-29,1,Kerbala
2017-06-09,9,Kerbala
2017-07-17,1,Kerbala
2017-07-23,1,Kerbala
2017-08-25,1,Kerbala
2017-09-07,1,Kerbala
2017-10-22,10,Kerbala
2017-12-09,1,Kerbala
2017-12-10,1,Kerbala
2018-01-31,6,Kerbala
2018-02-05,1,Kerbala
2018-04-01,1,Kerbala
2018-06-03,1,Kerbala
2018-06-08,1,Kerbala
2018-06-19,1,Kerbala
2018-07-18,1,Kerbala
2018-08-25,1,Kerbala
2018-08-27,1,Kerbala
2017-01-02,1,Kirkuk
2017-01-05,1,Kirkuk
2017-01-09,22,Kirkuk
2017-01-10,2,Kirkuk
2017-01-19,13,Kirkuk
2017-01-28,3,Kirkuk
2017-01-29,1,Kirkuk
2017-01-31,1,Kirkuk
2017-02-04,2,Kirkuk
2017-02-08,1,Kirkuk
2017-02-09,1,Kirkuk
2017-02-10,1,Kirkuk
2017-02-13,5,Kirkuk
2017-02-14,1,Kirkuk
2017-02-16,1,Kirkuk
2017-02-24,3,Kirkuk
2017-02-26,3,Kirkuk
2017-03-03,1,Kirkuk
2017-03-08,2,Kirkuk
2017-03-10,1,Kirkuk
2017-03-14,1,Kirkuk
2017-03-15,9,Kirkuk
2017-03-21,5,Kirkuk
2017-03-25,1,Kirkuk
2017-04-02,1,Kirkuk
2017-04-07,3,Kirkuk
2017-04-09,2,Kirkuk
2017-04-17,2,Kirkuk
2017-04-27,1,Kirkuk
2017-05-02,2,Kirkuk
2017-05-08,1,Kirkuk
2017-05-10,1,Kirkuk
2017-05-11,1,Kirkuk
2017-05-15,1,Kirkuk
2017-05-23,1,Kirkuk
2017-06-11,2,Kirkuk
2017-06-21,1,Kirkuk
2017-06-25,1,Kirkuk
2017-07-18,5,Kirkuk
2017-07-21,1,Kirkuk
2017-07-24,1,Kirkuk
2017-07-25,1,Kirkuk
2017-07-26,1,Kirkuk
2017-07-27,4,Kirkuk
2017-07-28,3,Kirkuk
2017-08-10,1,Kirkuk
2017-08-12,1,Kirkuk
2017-08-14,1,Kirkuk
2017-08-18,7,Kirkuk
2017-08-20,2,Kirkuk
2017-08-24,3,Kirkuk
2017-09-06,1,Kirkuk
2017-09-08,1,Kirkuk
2017-09-09,1,Kirkuk
2017-09-11,1,Kirkuk
2017-09-13,6,Kirkuk
2017-09-16,13,Kirkuk
2017-09-18,6,Kirkuk
2017-09-19,18,Kirkuk
2017-09-29,1,Kirkuk
2017-10-01,1,Kirkuk
2017-10-10,2,Kirkuk
2017-10-16,69,Kirkuk
2017-10-18,1,Kirkuk
2017-10-19,2,Kirkuk
2017-10-24,6,Kirkuk
2017-10-27,4,Kirkuk
2017-10-30,1,Kirkuk
2017-11-03,1,Kirkuk
2017-11-04,6,Kirkuk
2017-11-05,7,Kirkuk
2017-12-01,1,Kirkuk
2017-12-05,5,Kirkuk
2017-12-06,1,Kirkuk
2017-12-07,8,Kirkuk
2017-12-10,1,Kirkuk
2017-12-11,1,Kirkuk
2017-12-14,1,Kirkuk
2017-12-19,2,Kirkuk
2017-12-21,3,Kirkuk
2017-12-24,2,Kirkuk
2017-12-25,3,Kirkuk
2017-12-26,3,Kirkuk
2017-12-27,2,Kirkuk
2017-12-30,1,Kirkuk
2018-01-02,1,Kirkuk
2018-01-05,1,Kirkuk
2018-01-08,2,Kirkuk
2018-01-12,3,Kirkuk
2018-01-19,1,Kirkuk
2018-01-26,17,Kirkuk
2018-01-28,1,Kirkuk
2018-01-31,1,Kirkuk
2018-02-01,1,Kirkuk
2018-02-06,1,Kirkuk
2018-02-07,2,Kirkuk
2018-02-09,1,Kirkuk
2018-02-11,1,Kirkuk
2018-02-16,1,Kirkuk
2018-02-25,2,Kirkuk
2018-03-02,1,Kirkuk
2018-03-11,15,Kirkuk
2018-03-17,6,Kirkuk
2018-03-19,2,Kirkuk
2018-03-20,18,Kirkuk
2018-03-24,2,Kirkuk
2018-03-25,8,Kirkuk
2018-03-26,1,Kirkuk
2018-03-31,1,Kirkuk
2018-04-06,1,Kirkuk
2018-04-07,6,Kirkuk
2018-04-12,1,Kirkuk
2018-04-15,2,Kirkuk
2018-04-16,1,Kirkuk
2018-04-24,1,Kirkuk
2018-04-28,1,Kirkuk
2018-05-01,1,Kirkuk
2018-05-08,4,Kirkuk
2018-05-15,2,Kirkuk
2018-05-16,1,Kirkuk
2018-05-18,1,Kirkuk
2018-05-23,2,Kirkuk
2018-05-25,2,Kirkuk
2018-05-28,1,Kirkuk
2018-06-06,1,Kirkuk
2018-06-08,7,Kirkuk
2018-06-11,1,Kirkuk
2018-06-13,1,Kirkuk
2018-06-14,3,Kirkuk
2018-06-18,1,Kirkuk
2018-06-21,1,Kirkuk
2018-06-22,1,Kirkuk
2018-06-25,4,Kirkuk
2018-06-30,1,Kirkuk
2018-07-01,3,Kirkuk
2018-07-03,1,Kirkuk
2018-07-04,1,Kirkuk
2018-07-05,1,Kirkuk
2018-07-07,3,Kirkuk
2018-07-11,3,Kirkuk
2018-07-17,1,Kirkuk
2018-07-18,1,Kirkuk
2018-07-25,1,Kirkuk
2018-07-29,1,Kirkuk
2018-07-31,1,Kirkuk
2018-08-01,1,Kirkuk
2018-08-15,1,Kirkuk
2018-09-10,1,Kirkuk
2018-09-11,2,Kirkuk
2018-09-18,1,Kirkuk
2018-09-19,2,Kirkuk
2018-10-01,2,Kirkuk
2018-10-02,1,Kirkuk
2018-10-11,1,Kirkuk
2018-10-12,3,Kirkuk
2018-10-17,1,Kirkuk
2018-10-21,3,Kirkuk
2018-10-26,2,Kirkuk
2018-10-27,2,Kirkuk
2018-10-30,7,Kirkuk
2018-11-11,1,Kirkuk
2018-11-21,1,Kirkuk
2018-12-02,3,Kirkuk
2018-12-21,1,Kirkuk
2017-03-06,1,Massan
2017-04-14,1,Massan
2017-04-17,1,Massan
2017-04-24,2,Massan
2017-06-16,1,Massan
2017-07-03,1,Massan
2017-07-19,2,Massan
2017-10-13,1,Massan
2017-10-31,1,Massan
2017-12-20,9,Massan
2018-01-09,1,Massan
2018-04-11,1,Massan
2018-06-08,2,Massan
2018-07-07,1,Massan
2018-09-24,2,Massan
2018-10-04,2,Massan
2018-12-21,1,Massan
2017-08-21,1,Missan
2018-01-08,1,Missan
2018-02-07,1,Missan
2018-07-13,3,Missan
2018-08-12,1,Missan
2018-08-14,1,Missan
2017-01-27,2,Muthanna
2017-03-10,2,Muthanna
2017-05-22,2,Muthanna
2017-07-24,3,Muthanna
2017-09-05,5,Muthanna
2017-09-11,8,Muthanna
2017-09-20,5,Muthanna
2017-12-22,1,Muthanna
2018-01-06,1,Muthanna
2018-01-13,1,Muthanna
2018-02-04,1,Muthanna
2018-03-13,2,Muthanna
2018-06-07,1,Muthanna
2018-06-23,1,Muthanna
2018-06-24,1,Muthanna
2018-07-15,3,Muthanna
2018-08-12,1,Muthanna
2018-08-26,1,Muthanna
2018-10-18,1,Muthanna
2018-11-08,2,Muthanna
2018-12-28,1,Muthanna
2017-01-01,9,Najaf
2017-01-04,1,Najaf
2017-07-25,1,Najaf
2017-08-04,4,Najaf
2017-08-23,7,Najaf
2017-09-05,3,Najaf
2017-09-08,1,Najaf
2017-11-14,1,Najaf
2017-12-03,3,Najaf
2017-12-31,3,Najaf
2018-01-22,1,Najaf
2018-06-15,2,Najaf
2018-06-26,1,Najaf
2018-09-28,14,Najaf
2017-01-01,2,Ninewa
2017-01-02,6,Ninewa
2017-01-03,42,Ninewa
2017-01-04,38,Ninewa
2017-01-05,73,Ninewa
2017-01-06,27,Ninewa
2017-01-07,64,Ninewa
2017-01-08,54,Ninewa
2017-01-09,15,Ninewa
2017-01-10,1,Ninewa
2017-01-11,18,Ninewa
2017-01-12,48,Ninewa
2017-01-14,12,Ninewa
2017-01-15,30,Ninewa
2017-01-17,31,Ninewa
2017-01-18,8,Ninewa
2017-01-19,116,Ninewa
2017-01-20,2,Ninewa
2017-01-21,13,Ninewa
2017-01-22,20,Ninewa
2017-01-23,3,Ninewa
2017-01-24,41,Ninewa
2017-01-25,9,Ninewa
2017-01-26,58,Ninewa
2017-01-27,55,Ninewa
2017-01-28,2,Ninewa
2017-01-29,72,Ninewa
2017-01-30,7,Ninewa
2017-01-31,40,Ninewa
2017-02-01,13,Ninewa
2017-02-02,3,Ninewa
2017-02-03,8,Ninewa
2017-02-05,22,Ninewa
2017-02-06,65,Ninewa
2017-02-07,2,Ninewa
2017-02-08,21,Ninewa
2017-02-09,70,Ninewa
2017-02-10,22,Ninewa
2017-02-12,25,Ninewa
2017-02-13,33,Ninewa
2017-02-14,30,Ninewa
2017-02-15,16,Ninewa
2017-02-16,2,Ninewa
2017-02-17,4,Ninewa
2017-02-18,49,Ninewa
2017-02-19,64,Ninewa
2017-02-20,2,Ninewa
2017-02-21,26,Ninewa
2017-02-23,15,Ninewa
2017-02-25,33,Ninewa
2017-02-26,37,Ninewa
2017-02-27,34,Ninewa
2017-02-28,46,Ninewa
2017-03-01,55,Ninewa
2017-03-02,22,Ninewa
2017-03-03,1,Ninewa
2017-03-04,40,Ninewa
2017-03-05,142,Ninewa
2017-03-07,48,Ninewa
2017-03-09,3,Ninewa
2017-03-10,37,Ninewa
2017-03-12,31,Ninewa
2017-03-13,42,Ninewa
2017-03-14,33,Ninewa
2017-03-16,79,Ninewa
2017-03-17,48,Ninewa
2017-03-18,78,Ninewa
2017-03-20,39,Ninewa
2017-03-21,42,Ninewa
2017-03-22,63,Ninewa
2017-03-23,379,Ninewa
2017-03-24,32,Ninewa
2017-03-25,210,Ninewa
2017-03-26,16,Ninewa
2017-03-27,84,Ninewa
2017-03-28,2,Ninewa
2017-03-29,65,Ninewa
2017-03-30,38,Ninewa
2017-03-31,38,Ninewa
2017-04-01,31,Ninewa
2017-04-02,27,Ninewa
2017-04-03,77,Ninewa
2017-04-04,99,Ninewa
2017-04-05,119,Ninewa
2017-04-06,54,Ninewa
2017-04-07,77,Ninewa
2017-04-08,83,Ninewa
2017-04-09,7,Ninewa
2017-04-10,25,Ninewa
2017-04-11,46,Ninewa
2017-04-12,58,Ninewa
2017-04-13,1,Ninewa
2017-04-14,10,Ninewa
2017-04-16,50,Ninewa
2017-04-17,69,Ninewa
2017-04-18,46,Ninewa
2017-04-19,151,Ninewa
2017-04-20,19,Ninewa
2017-04-21,17,Ninewa
2017-04-22,120,Ninewa
2017-04-23,97,Ninewa
2017-04-24,37,Ninewa
2017-04-25,27,Ninewa
2017-04-26,41,Ninewa
2017-04-27,24,Ninewa
2017-04-28,34,Ninewa
2017-04-29,14,Ninewa
2017-04-30,87,Ninewa
2017-05-01,17,Ninewa
2017-05-02,29,Ninewa
2017-05-03,134,Ninewa
2017-05-04,68,Ninewa
2017-05-05,18,Ninewa
2017-05-07,39,Ninewa
2017-05-08,6,Ninewa
2017-05-09,40,Ninewa
2017-05-10,52,Ninewa
2017-05-11,49,Ninewa
2017-05-13,13,Ninewa
2017-05-14,81,Ninewa
2017-05-15,126,Ninewa
2017-05-16,37,Ninewa
2017-05-17,1,Ninewa
2017-05-18,1,Ninewa
2017-05-19,31,Ninewa
2017-05-20,20,Ninewa
2017-05-21,7,Ninewa
2017-05-22,7,Ninewa
2017-05-23,38,Ninewa
2017-05-24,25,Ninewa
2017-05-25,56,Ninewa
2017-05-26,67,Ninewa
2017-05-27,17,Ninewa
2017-05-28,72,Ninewa
2017-05-30,212,Ninewa
2017-05-31,148,Ninewa
2017-06-01,56,Ninewa
2017-06-02,54,Ninewa
2017-06-03,82,Ninewa
2017-06-04,80,Ninewa
2017-06-05,53,Ninewa
2017-06-06,22,Ninewa
2017-06-07,17,Ninewa
2017-06-08,46,Ninewa
2017-06-10,48,Ninewa
2017-06-11,30,Ninewa
2017-06-12,44,Ninewa
2017-06-13,37,Ninewa
2017-06-14,71,Ninewa
2017-06-15,1,Ninewa
2017-06-17,12,Ninewa
2017-06-18,220,Ninewa
2017-06-19,70,Ninewa
2017-06-20,9,Ninewa
2017-06-21,6,Ninewa
2017-06-22,7,Ninewa
2017-06-23,36,Ninewa
2017-06-24,34,Ninewa
2017-06-25,5,Ninewa
2017-06-27,81,Ninewa
2017-06-28,12,Ninewa
2017-06-29,395,Ninewa
2017-07-01,20,Ninewa
2017-07-02,165,Ninewa
2017-07-03,74,Ninewa
2017-07-04,216,Ninewa
2017-07-05,30,Ninewa
2017-07-07,1,Ninewa
2017-07-08,100,Ninewa
2017-07-09,57,Ninewa
2017-07-10,9,Ninewa
2017-07-11,15,Ninewa
2017-07-12,21,Ninewa
2017-07-13,11,Ninewa
2017-07-15,12,Ninewa
2017-07-16,2,Ninewa
2017-07-17,15,Ninewa
2017-07-18,6,Ninewa
2017-07-19,26,Ninewa
2017-07-20,2,Ninewa
2017-07-23,7,Ninewa
2017-07-24,65,Ninewa
2017-07-25,51,Ninewa
2017-07-26,10,Ninewa
2017-07-27,10,Ninewa
2017-07-29,6,Ninewa
2017-07-30,5,Ninewa
2017-07-31,14,Ninewa
2017-08-01,13,Ninewa
2017-08-02,8,Ninewa
2017-08-03,1,Ninewa
2017-08-04,9,Ninewa
2017-08-05,38,Ninewa
2017-08-06,19,Ninewa
2017-08-07,1,Ninewa
2017-08-08,1,Ninewa
2017-08-09,1,Ninewa
2017-08-10,2,Ninewa
2017-08-11,2,Ninewa
2017-08-12,16,Ninewa
2017-08-13,10,Ninewa
2017-08-14,30,Ninewa
2017-08-16,20,Ninewa
2017-08-17,18,Ninewa
2017-08-19,1,Ninewa
2017-08-20,1,Ninewa
2017-08-21,57,Ninewa
2017-08-22,5,Ninewa
2017-08-23,5,Ninewa
2017-08-26,99,Ninewa
2017-09-03,1,Ninewa
2017-09-06,8,Ninewa
2017-09-09,5,Ninewa
2017-09-11,4,Ninewa
2017-09-12,2,Ninewa
2017-09-14,2,Ninewa
2017-09-15,3,Ninewa
2017-09-16,2,Ninewa
2017-09-17,40,Ninewa
2017-09-19,97,Ninewa
2017-09-20,25,Ninewa
2017-09-23,26,Ninewa
2017-09-30,6,Ninewa
2017-10-02,4,Ninewa
2017-10-04,1,Ninewa
2017-10-05,3,Ninewa
2017-10-06,9,Ninewa
2017-10-07,4,Ninewa
2017-10-08,60,Ninewa
2017-10-10,4,Ninewa
2017-10-12,1,Ninewa
2017-10-13,1,Ninewa
2017-10-14,5,Ninewa
2017-10-15,3,Ninewa
2017-10-16,5,Ninewa
2017-10-18,5,Ninewa
2017-10-19,5,Ninewa
2017-10-20,5,Ninewa
2017-10-21,17,Ninewa
2017-10-24,4,Ninewa
2017-10-25,4,Ninewa
2017-10-26,1,Ninewa
2017-10-29,40,Ninewa
2017-10-30,6,Ninewa
2017-10-31,9,Ninewa
2017-11-01,57,Ninewa
2017-11-02,5,Ninewa
2017-11-04,4,Ninewa
2017-11-05,6,Ninewa
2017-11-06,2,Ninewa
2017-11-07,5,Ninewa
2017-11-08,3,Ninewa
2017-11-09,1,Ninewa
2017-11-11,2,Ninewa
2017-11-12,5,Ninewa
2017-11-13,1,Ninewa
2017-11-14,7,Ninewa
2017-11-15,3,Ninewa
2017-11-16,1,Ninewa
2017-11-18,6,Ninewa
2017-11-20,21,Ninewa
2017-11-21,3,Ninewa
2017-11-22,1,Ninewa
2017-11-29,3,Ninewa
2017-12-03,1,Ninewa
2017-12-04,6,Ninewa
2017-12-05,7,Ninewa
2017-12-06,6,Ninewa
2017-12-09,4,Ninewa
2017-12-11,1,Ninewa
2017-12-13,5,Ninewa
2017-12-14,7,Ninewa
2017-12-15,12,Ninewa
2017-12-20,1,Ninewa
2017-12-24,3,Ninewa
2017-12-26,1,Ninewa
2017-12-30,1,Ninewa
2018-01-01,4,Ninewa
2018-01-03,4,Ninewa
2018-01-04,1,Ninewa
2018-01-05,22,Ninewa
2018-01-07,2,Ninewa
2018-01-08,9,Ninewa
2018-01-09,39,Ninewa
2018-01-11,6,Ninewa
2018-01-12,2,Ninewa
2018-01-15,54,Ninewa
2018-01-16,2,Ninewa
2018-01-17,1,Ninewa
2018-01-18,34,Ninewa
2018-01-19,1,Ninewa
2018-01-20,2,Ninewa
2018-01-21,1,Ninewa
2018-01-23,23,Ninewa
2018-01-24,5,Ninewa
2018-01-25,9,Ninewa
2018-01-30,1,Ninewa
2018-01-31,6,Ninewa
2018-02-01,5,Ninewa
2018-02-03,20,Ninewa
2018-02-06,8,Ninewa
2018-02-07,6,Ninewa
2018-02-10,1,Ninewa
2018-02-12,2,Ninewa
2018-02-13,2,Ninewa
2018-02-15,2,Ninewa
2018-02-16,30,Ninewa
2018-02-17,70,Ninewa
2018-02-18,6,Ninewa
2018-02-20,2,Ninewa
2018-02-21,1,Ninewa
2018-02-22,8,Ninewa
2018-02-24,3,Ninewa
2018-03-02,20,Ninewa
2018-03-05,8,Ninewa
2018-03-06,6,Ninewa
2018-03-07,9,Ninewa
2018-03-08,3,Ninewa
2018-03-09,33,Ninewa
2018-03-10,4,Ninewa
2018-03-11,8,Ninewa
2018-03-12,6,Ninewa
2018-03-15,13,Ninewa
2018-03-16,11,Ninewa
2018-03-17,6,Ninewa
2018-03-18,1,Ninewa
2018-03-19,2,Ninewa
2018-03-20,1,Ninewa
2018-03-25,32,Ninewa
2018-03-28,4,Ninewa
2018-03-29,1,Ninewa
2018-04-01,1,Ninewa
2018-04-06,22,Ninewa
2018-04-08,1,Ninewa
2018-04-09,22,Ninewa
2018-04-11,61,Ninewa
2018-04-12,1,Ninewa
2018-04-16,5,Ninewa
2018-04-17,1,Ninewa
2018-04-20,80,Ninewa
2018-04-21,1,Ninewa
2018-04-23,1,Ninewa
2018-04-25,1,Ninewa
2018-04-26,1,Ninewa
2018-04-29,2,Ninewa
2018-04-30,4,Ninewa
2018-05-01,3,Ninewa
2018-05-02,22,Ninewa
2018-05-07,1,Ninewa
2018-05-13,1,Ninewa
2018-05-15,2,Ninewa
2018-05-16,33,Ninewa
2018-05-17,1,Ninewa
2018-05-19,4,Ninewa
2018-05-20,1,Ninewa
2018-05-24,19,Ninewa
2018-05-26,7,Ninewa
2018-06-01,3,Ninewa
2018-06-02,6,Ninewa
2018-06-06,6,Ninewa
2018-06-08,1,Ninewa
2018-06-09,3,Ninewa
2018-06-16,4,Ninewa
2018-06-18,5,Ninewa
2018-06-25,29,Ninewa
2018-07-02,2,Ninewa
2018-07-04,4,Ninewa
2018-07-05,6,Ninewa
2018-07-07,1,Ninewa
2018-07-12,1,Ninewa
2018-07-16,1,Ninewa
2018-07-17,1,Ninewa
2018-07-21,13,Ninewa
2018-07-22,13,Ninewa
2018-07-23,4,Ninewa
2018-07-25,1,Ninewa
2018-07-27,35,Ninewa
2018-07-29,5,Ninewa
2018-08-02,4,Ninewa
2018-08-04,3,Ninewa
2018-08-06,46,Ninewa
2018-08-10,2,Ninewa
2018-08-13,10,Ninewa
2018-08-14,1,Ninewa
2018-08-16,1,Ninewa
2018-08-19,1,Ninewa
2018-08-20,8,Ninewa
2018-08-29,5,Ninewa
2018-08-30,12,Ninewa
2018-09-03,3,Ninewa
2018-09-04,2,Ninewa
2018-09-06,13,Ninewa
2018-09-08,55,Ninewa
2018-09-16,23,Ninewa
2018-09-20,2,Ninewa
2018-09-23,1,Ninewa
2018-09-29,2,Ninewa
2018-10-01,1,Ninewa
2018-10-04,1,Ninewa
2018-10-05,9,Ninewa
2018-10-06,48,Ninewa
2018-10-10,30,Ninewa
2018-10-11,1,Ninewa
2018-10-12,1,Ninewa
2018-10-13,30,Ninewa
2018-10-14,2,Ninewa
2018-10-15,2,Ninewa
2018-10-18,10,Ninewa
2018-10-21,5,Ninewa
2018-10-23,6,Ninewa
2018-10-28,30,Ninewa
2018-10-30,6,Ninewa
2018-11-01,2,Ninewa
2018-11-02,16,Ninewa
2018-11-06,3,Ninewa
2018-11-07,30,Ninewa
2018-11-08,6,Ninewa
2018-11-09,3,Ninewa
2018-11-11,1,Ninewa
2018-11-13,1,Ninewa
2018-11-15,1,Ninewa
2018-11-18,1,Ninewa
2018-11-19,2,Ninewa
2018-11-21,1,Ninewa
