gov,Date,temp,precip,death,ArGov_sentPos,ArGov_sentNeg,Gov_eventsAll,ArGov_insVioMin_buzz,death_lag,temp_lag,precip_lag,events_lag,sentPos_lag_ar,sentNeg_lag_ar,insVioMin_buzz_lag,death_diff,sentPos_diff_ar,sentNeg_diff_ar,events_diff,insVioMin_buzz_diff
Muthanna,2016-11-09,73.68461538461538,0.0,0,15601,5456,0,495.0,0.0,82.20714285714287,0.0,0.0,23638.0,11765.0,1153.0,0.0,-8037.0,-6309.0,0.0,-658.0
Najaf,2016-11-09,73.07692307692307,0.0,0,6388,2778,0,276.0,0.0,81.80714285714285,0.0,0.0,10702.0,4696.0,90.0,0.0,-4314.0,-1918.0,0.0,186.0
Ninewa,2016-11-09,64.91346153846155,0.0073076923076923084,690,384013,118762,516,27085.0,1028.0,72.08660714285715,0.0,663.0,754023.0,323829.0,41045.0,-338.0,-370010.0,-205067.0,-147.0,-13960.0
Qadissiya,2016-11-09,73.01923076923077,0.0,0,7492,2540,0,220.0,0.0,81.94642857142856,0.0,1.0,9194.0,4990.0,1253.0,0.0,-1702.0,-2450.0,-1.0,-1033.0
Salahal Din,2016-11-09,70.99340659340659,0.0,53,31834,9791,40,946.0,22.0,80.78265306122451,0.00020408163265306123,3.0,31619.0,15907.0,1308.0,31.0,215.0,-6116.0,37.0,-362.0
Wassit,2016-11-09,72.55538461538461,0.0003076923076923077,0,31292,6913,0,645.0,0.0,80.99,0.0,0.0,23703.0,9928.0,825.0,0.0,7589.0,-3015.0,0.0,-180.0
Anbar,2016-11-24,65.20918367346938,0.0,59,19989,12351,16,625.0,0.0,72.6087912087912,0.0,6.0,37075.0,11339.0,900.0,59.0,-17086.0,1012.0,10.0,-275.0
Babylon,2016-11-24,62.7375,0.0,2,9126,1829,0,938.0,0.0,70.66346153846156,0.0001923076923076923,0.0,11937.0,3788.0,157.0,2.0,-2811.0,-1959.0,0.0,781.0
Baghdad,2016-11-24,62.26111111111111,0.0,149,59360,22833,56,2860.0,134.0,70.22307692307692,0.0,67.0,52620.0,19523.0,5170.0,15.0,6740.0,3310.0,-11.0,-2310.0
Basrah,2016-11-24,67.33673469387755,0.0,0,22464,4426,12,642.0,0.0,74.26593406593405,0.0,13.0,29383.0,5381.0,1379.0,0.0,-6919.0,-955.0,-1.0,-737.0
Thi Qar,2016-11-24,66.29714285714286,0.0,0,0,0,0,0.0,6.0,74.18,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0
Diyala,2016-11-24,67.44404761904762,0.0,22,64338,7067,0,1566.0,13.0,72.78846153846155,0.0,1.0,52434.0,11981.0,1537.0,9.0,11904.0,-4914.0,-1.0,29.0
Dahuk,2016-11-24,59.88571428571428,0.0007142857142857143,0,3423,2262,0,150.0,0.0,64.97500000000001,0.007500000000000001,1.0,8251.0,1761.0,183.0,0.0,-4828.0,501.0,-1.0,-33.0
Erbil,2016-11-24,58.51309523809523,0.0,1,18776,7049,28,381.0,0.0,62.55641025641026,0.017692307692307695,28.0,22832.0,4844.0,786.0,1.0,-4056.0,2205.0,0.0,-405.0
Sulaymaniyah,2016-11-24,58.63928571428572,0.0,0,22281,4447,9,3961.0,0.0,63.30307692307691,0.009153846153846155,1.0,23098.0,7305.0,9671.0,0.0,-817.0,-2858.0,8.0,-5710.0
Kerbala,2016-11-24,64.42142857142856,0.0,8,66829,16934,35,507.0,2.0,72.03076923076924,0.0,0.0,29697.0,8004.0,177.0,6.0,37132.0,8930.0,35.0,330.0
Kirkuk,2016-11-24,63.6232142857143,0.0,36,12035,2798,7,71.0,37.0,67.78653846153846,0.0001923076923076923,8.0,14911.0,6428.0,217.0,-1.0,-2876.0,-3630.0,-1.0,-146.0
Missan,2016-11-24,66.89999999999999,0.0,0,18476,2169,0,228.0,0.0,73.69102564102565,0.0,0.0,17230.0,2207.0,203.0,0.0,1246.0,-38.0,0.0,25.0
Muthanna,2016-11-24,65.59999999999998,0.0,0,16417,10476,0,251.0,0.0,73.68461538461538,0.0,0.0,15601.0,5456.0,495.0,0.0,816.0,5020.0,0.0,-244.0
Najaf,2016-11-24,66.40714285714286,0.0,0,7706,2138,4,143.0,0.0,73.07692307692307,0.0,0.0,6388.0,2778.0,276.0,0.0,1318.0,-640.0,4.0,-133.0
Ninewa,2016-11-24,59.95357142857142,0.0005357142857142858,453,245461,96381,295,11404.0,690.0,64.91346153846155,0.0073076923076923084,516.0,384013.0,118762.0,27085.0,-237.0,-138552.0,-22381.0,-221.0,-15681.0
Qadissiya,2016-11-24,65.80714285714286,0.0,0,3288,1391,1,83.0,0.0,73.01923076923077,0.0,0.0,7492.0,2540.0,220.0,0.0,-4204.0,-1149.0,1.0,-137.0
Salahal Din,2016-11-24,66.30204081632654,0.0,9,24096,9308,4,522.0,53.0,70.99340659340659,0.0,40.0,31834.0,9791.0,946.0,-44.0,-7738.0,-483.0,-36.0,-424.0
Wassit,2016-11-24,65.38000000000001,0.0,0,20496,3763,0,1188.0,0.0,72.55538461538461,0.0003076923076923077,0.0,31292.0,6913.0,645.0,0.0,-10796.0,-3150.0,0.0,543.0
Anbar,2016-12-08,54.40102040816327,0.011938775510204083,168,20441,7291,2,1089.0,59.0,65.20918367346938,0.0,16.0,19989.0,12351.0,625.0,109.0,452.0,-5060.0,-14.0,464.0
Babylon,2016-12-08,56.623214285714276,0.0,0,16456,6661,5,500.0,2.0,62.7375,0.0,0.0,9126.0,1829.0,938.0,-2.0,7330.0,4832.0,5.0,-438.0
Baghdad,2016-12-08,53.67698412698413,0.0030952380952380953,168,50989,20869,46,2775.0,149.0,62.26111111111111,0.0,56.0,59360.0,22833.0,2860.0,19.0,-8371.0,-1964.0,-10.0,-85.0
Basrah,2016-12-08,61.11020408163266,0.0,0,15853,3410,11,976.0,0.0,67.33673469387755,0.0,12.0,22464.0,4426.0,642.0,0.0,-6611.0,-1016.0,-1.0,334.0
Thi Qar,2016-12-08,60.30142857142858,0.0,0,0,0,0,0.0,0.0,66.29714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2016-12-08,55.63571428571429,0.027857142857142858,10,43070,5812,0,1445.0,22.0,67.44404761904762,0.0,0.0,64338.0,7067.0,1566.0,-12.0,-21268.0,-1255.0,0.0,-121.0
Dahuk,2016-12-08,49.083928571428565,0.0,1,5327,1532,1,77.0,0.0,59.88571428571428,0.0007142857142857143,0.0,3423.0,2262.0,150.0,1.0,1904.0,-730.0,1.0,-73.0
Erbil,2016-12-08,49.19166666666667,0.0,0,15709,4642,13,1543.0,1.0,58.51309523809523,0.0,28.0,18776.0,7049.0,381.0,-1.0,-3067.0,-2407.0,-15.0,1162.0
Sulaymaniyah,2016-12-08,45.385000000000005,0.0,0,14969,6054,3,2343.0,0.0,58.63928571428572,0.0,9.0,22281.0,4447.0,3961.0,0.0,-7312.0,1607.0,-6.0,-1618.0
Kerbala,2016-12-08,54.48571428571429,0.0,0,15866,4017,3,167.0,8.0,64.42142857142856,0.0,35.0,66829.0,16934.0,507.0,-8.0,-50963.0,-12917.0,-32.0,-340.0
Kirkuk,2016-12-08,48.81964285714287,0.0,20,6212,2691,10,130.0,36.0,63.6232142857143,0.0,7.0,12035.0,2798.0,71.0,-16.0,-5823.0,-107.0,3.0,59.0
Missan,2016-12-08,60.73928571428572,0.0,1,12657,2583,0,441.0,0.0,66.89999999999999,0.0,0.0,18476.0,2169.0,228.0,1.0,-5819.0,414.0,0.0,213.0
Muthanna,2016-12-08,58.571428571428555,0.0,0,11615,5361,0,255.0,0.0,65.59999999999998,0.0,0.0,16417.0,10476.0,251.0,0.0,-4802.0,-5115.0,0.0,4.0
Najaf,2016-12-08,58.03571428571428,0.0,0,5081,885,0,98.0,0.0,66.40714285714286,0.0,4.0,7706.0,2138.0,143.0,0.0,-2625.0,-1253.0,-4.0,-45.0
Ninewa,2016-12-08,49.19017857142857,0.0,260,141229,63473,210,6971.0,453.0,59.95357142857142,0.0005357142857142858,295.0,245461.0,96381.0,11404.0,-193.0,-104232.0,-32908.0,-85.0,-4433.0
Qadissiya,2016-12-08,58.06785714285713,0.0,0,4467,1813,0,78.0,0.0,65.80714285714286,0.0,1.0,3288.0,1391.0,83.0,0.0,1179.0,422.0,-1.0,-5.0
Salahal Din,2016-12-08,52.64183673469389,0.015918367346938776,23,26362,5660,9,313.0,9.0,66.30204081632654,0.0,4.0,24096.0,9308.0,522.0,14.0,2266.0,-3648.0,5.0,-209.0
Wassit,2016-12-08,56.77,0.0,0,9368,4315,0,143.0,0.0,65.38000000000001,0.0,0.0,20496.0,3763.0,1188.0,0.0,-11128.0,552.0,0.0,-1045.0
Anbar,2016-12-22,47.48061224489795,0.0035714285714285718,17,38860,8240,21,3618.0,168.0,54.40102040816327,0.011938775510204083,2.0,20441.0,7291.0,1089.0,-151.0,18419.0,949.0,19.0,2529.0
Babylon,2016-12-22,47.833928571428565,0.0,1,16519,5832,0,148.0,0.0,56.623214285714276,0.0,5.0,16456.0,6661.0,500.0,1.0,63.0,-829.0,-5.0,-352.0
Baghdad,2016-12-22,46.97301587301587,0.0019841269841269845,64,59260,19060,41,3588.0,168.0,53.67698412698413,0.0030952380952380953,46.0,50989.0,20869.0,2775.0,-104.0,8271.0,-1809.0,-5.0,813.0
Basrah,2016-12-22,52.5112244897959,0.0006122448979591838,2,22282,9283,0,2629.0,0.0,61.11020408163266,0.0,11.0,15853.0,3410.0,976.0,2.0,6429.0,5873.0,-11.0,1653.0
Thi Qar,2016-12-22,51.13857142857143,0.0,0,0,0,0,0.0,0.0,60.30142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2016-12-22,48.02857142857143,0.01380952380952381,7,47910,11982,0,1086.0,10.0,55.63571428571429,0.027857142857142858,0.0,43070.0,5812.0,1445.0,-3.0,4840.0,6170.0,0.0,-359.0
Dahuk,2016-12-22,41.08571428571429,0.1916071428571428,0,4719,1494,1,84.0,1.0,49.083928571428565,0.0,1.0,5327.0,1532.0,77.0,-1.0,-608.0,-38.0,0.0,7.0
Erbil,2016-12-22,38.65238095238095,0.04321428571428571,7,28614,7742,22,2496.0,0.0,49.19166666666667,0.0,13.0,15709.0,4642.0,1543.0,7.0,12905.0,3100.0,9.0,953.0
Sulaymaniyah,2016-12-22,39.88285714285714,0.09271428571428572,0,10340,3862,0,1982.0,0.0,45.385000000000005,0.0,3.0,14969.0,6054.0,2343.0,0.0,-4629.0,-2192.0,-3.0,-361.0
Kerbala,2016-12-22,48.8,0.2785714285714286,0,10096,6310,0,659.0,0.0,54.48571428571429,0.0,3.0,15866.0,4017.0,167.0,0.0,-5770.0,2293.0,-3.0,492.0
Kirkuk,2016-12-22,44.519642857142856,0.06875,65,3982,1726,5,73.0,20.0,48.81964285714287,0.0,10.0,6212.0,2691.0,130.0,45.0,-2230.0,-965.0,-5.0,-57.0
Missan,2016-12-22,51.032142857142865,0.0,0,10607,3477,0,586.0,1.0,60.73928571428572,0.0,0.0,12657.0,2583.0,441.0,-1.0,-2050.0,894.0,0.0,145.0
Muthanna,2016-12-22,50.199999999999996,0.0,0,13423,3893,0,373.0,0.0,58.571428571428555,0.0,0.0,11615.0,5361.0,255.0,0.0,1808.0,-1468.0,0.0,118.0
Najaf,2016-12-22,49.221428571428575,0.0,1,3507,1177,1,179.0,0.0,58.03571428571428,0.0,0.0,5081.0,885.0,98.0,1.0,-1574.0,292.0,1.0,81.0
Ninewa,2016-12-22,41.19732142857142,0.14598214285714284,314,140458,39008,128,5969.0,260.0,49.19017857142857,0.0,210.0,141229.0,63473.0,6971.0,54.0,-771.0,-24465.0,-82.0,-1002.0
Qadissiya,2016-12-22,50.12142857142858,0.0,0,3132,838,0,160.0,0.0,58.06785714285713,0.0,0.0,4467.0,1813.0,78.0,0.0,-1335.0,-975.0,0.0,82.0
Salahal Din,2016-12-22,46.785714285714285,0.031428571428571424,5,17490,5635,2,536.0,23.0,52.64183673469389,0.015918367346938776,9.0,26362.0,5660.0,313.0,-18.0,-8872.0,-25.0,-7.0,223.0
Wassit,2016-12-22,49.347142857142856,0.00028571428571428574,0,8729,2097,0,137.0,0.0,56.77,0.0,0.0,9368.0,4315.0,143.0,0.0,-639.0,-2218.0,0.0,-6.0
Anbar,2017-01-05,49.40714285714286,0.06612244897959184,9,23496,5053,8,784.0,17.0,47.48061224489795,0.0035714285714285718,21.0,38860.0,8240.0,3618.0,-8.0,-15364.0,-3187.0,-13.0,-2834.0
Babylon,2017-01-05,50.669642857142854,0.08285714285714287,0,8922,4614,0,497.0,1.0,47.833928571428565,0.0,0.0,16519.0,5832.0,148.0,-1.0,-7597.0,-1218.0,0.0,349.0
Baghdad,2017-01-05,49.98253968253969,0.08690476190476192,239,81437,21857,128,3189.0,64.0,46.97301587301587,0.0019841269841269845,41.0,59260.0,19060.0,3588.0,175.0,22177.0,2797.0,87.0,-399.0
Basrah,2017-01-05,59.01632653061224,0.0,2,16140,4374,3,482.0,2.0,52.5112244897959,0.0006122448979591838,0.0,22282.0,9283.0,2629.0,0.0,-6142.0,-4909.0,3.0,-2147.0
Thi Qar,2017-01-05,55.472857142857144,0.006857142857142858,0,0,0,3,0.0,0.0,51.13857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Diyala,2017-01-05,50.87500000000001,0.08916666666666666,10,46650,9931,3,1584.0,7.0,48.02857142857143,0.01380952380952381,0.0,47910.0,11982.0,1086.0,3.0,-1260.0,-2051.0,3.0,498.0
Dahuk,2017-01-05,47.35,0.08428571428571428,12,2388,684,1,83.0,0.0,41.08571428571429,0.1916071428571428,1.0,4719.0,1494.0,84.0,12.0,-2331.0,-810.0,0.0,-1.0
Erbil,2017-01-05,45.64166666666667,0.085,0,28000,3664,18,738.0,7.0,38.65238095238095,0.04321428571428571,22.0,28614.0,7742.0,2496.0,-7.0,-614.0,-4078.0,-4.0,-1758.0
Sulaymaniyah,2017-01-05,44.60714285714285,0.10564285714285715,0,13755,14244,0,5006.0,0.0,39.88285714285714,0.09271428571428572,0.0,10340.0,3862.0,1982.0,0.0,3415.0,10382.0,0.0,3024.0
Kerbala,2017-01-05,50.23571428571429,0.5657142857142856,0,7419,1508,0,51.0,0.0,48.8,0.2785714285714286,0.0,10096.0,6310.0,659.0,0.0,-2677.0,-4802.0,0.0,-608.0
Kirkuk,2017-01-05,48.737500000000004,0.08375,27,6287,2888,5,50.0,65.0,44.519642857142856,0.06875,5.0,3982.0,1726.0,73.0,-38.0,2305.0,1162.0,0.0,-23.0
Missan,2017-01-05,55.73571428571428,0.005,0,12163,3420,0,496.0,0.0,51.032142857142865,0.0,0.0,10607.0,3477.0,586.0,0.0,1556.0,-57.0,0.0,-90.0
Muthanna,2017-01-05,53.24285714285714,0.011428571428571429,0,14179,4141,0,128.0,0.0,50.199999999999996,0.0,0.0,13423.0,3893.0,373.0,0.0,756.0,248.0,0.0,-245.0
Najaf,2017-01-05,51.73571428571429,0.08214285714285714,20,7330,3238,17,43.0,1.0,49.221428571428575,0.0,1.0,3507.0,1177.0,179.0,19.0,3823.0,2061.0,16.0,-136.0
Ninewa,2017-01-05,47.375,0.08267857142857142,366,123814,43883,183,5337.0,314.0,41.19732142857142,0.14598214285714284,128.0,140458.0,39008.0,5969.0,52.0,-16644.0,4875.0,55.0,-632.0
Qadissiya,2017-01-05,52.06785714285714,0.04196428571428572,0,4052,1186,2,205.0,0.0,50.12142857142858,0.0,0.0,3132.0,838.0,160.0,0.0,920.0,348.0,2.0,45.0
Salahal Din,2017-01-05,49.99591836734693,0.07928571428571428,40,22347,5084,28,683.0,5.0,46.785714285714285,0.031428571428571424,2.0,17490.0,5635.0,536.0,35.0,4857.0,-551.0,26.0,147.0
Wassit,2017-01-05,52.441428571428574,0.1471428571428572,0,10562,3770,0,585.0,0.0,49.347142857142856,0.00028571428571428574,0.0,8729.0,2097.0,137.0,0.0,1833.0,1673.0,0.0,448.0
Anbar,2017-01-19,49.88877551020408,0.007755102040816327,45,25312,8023,5,1053.0,9.0,49.40714285714286,0.06612244897959184,8.0,23496.0,5053.0,784.0,36.0,1816.0,2970.0,-3.0,269.0
Babylon,2017-01-19,49.68214285714286,0.0,0,10483,3347,0,208.0,0.0,50.669642857142854,0.08285714285714287,0.0,8922.0,4614.0,497.0,0.0,1561.0,-1267.0,0.0,-289.0
Baghdad,2017-01-19,49.8293650793651,0.0007142857142857143,204,92275,21294,143,2388.0,239.0,49.98253968253969,0.08690476190476192,128.0,81437.0,21857.0,3189.0,-35.0,10838.0,-563.0,15.0,-801.0
Basrah,2017-01-19,55.94489795918368,0.0,6,19834,3144,29,341.0,2.0,59.01632653061224,0.0,3.0,16140.0,4374.0,482.0,4.0,3694.0,-1230.0,26.0,-141.0
Thi Qar,2017-01-19,53.84142857142858,0.0,0,0,0,0,0.0,0.0,55.472857142857144,0.006857142857142858,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0
Diyala,2017-01-19,50.97023809523809,0.0071428571428571435,28,33497,5614,4,1385.0,10.0,50.87500000000001,0.08916666666666666,3.0,46650.0,9931.0,1584.0,18.0,-13153.0,-4317.0,1.0,-199.0
Dahuk,2017-01-19,46.725,0.0,0,2307,1070,0,45.0,12.0,47.35,0.08428571428571428,1.0,2388.0,684.0,83.0,-12.0,-81.0,386.0,-1.0,-38.0
Erbil,2017-01-19,44.54047619047618,0.005714285714285714,4,15363,4829,28,288.0,0.0,45.64166666666667,0.085,18.0,28000.0,3664.0,738.0,4.0,-12637.0,1165.0,10.0,-450.0
Sulaymaniyah,2017-01-19,44.10714285714285,0.009000000000000003,0,21280,12405,0,6903.0,0.0,44.60714285714285,0.10564285714285715,0.0,13755.0,14244.0,5006.0,0.0,7525.0,-1839.0,0.0,1897.0
Kerbala,2017-01-19,50.8,0.0,1,10074,4348,0,204.0,0.0,50.23571428571429,0.5657142857142856,0.0,7419.0,1508.0,51.0,1.0,2655.0,2840.0,0.0,153.0
Kirkuk,2017-01-19,47.65,0.012142857142857141,47,3084,1628,3,74.0,27.0,48.737500000000004,0.08375,5.0,6287.0,2888.0,50.0,20.0,-3203.0,-1260.0,-2.0,24.0
Missan,2017-01-19,53.88928571428572,0.00011904761904761906,0,17492,4243,0,194.0,0.0,55.73571428571428,0.005,0.0,12163.0,3420.0,496.0,0.0,5329.0,823.0,0.0,-302.0
Muthanna,2017-01-19,52.385714285714286,0.0,0,8653,2974,0,228.0,0.0,53.24285714285714,0.011428571428571429,0.0,14179.0,4141.0,128.0,0.0,-5526.0,-1167.0,0.0,100.0
Najaf,2017-01-19,51.71428571428572,0.0,0,3405,1430,0,1627.0,20.0,51.73571428571429,0.08214285714285714,17.0,7330.0,3238.0,43.0,-20.0,-3925.0,-1808.0,-17.0,1584.0
Ninewa,2017-01-19,46.27232142857143,0.0014285714285714286,666,202925,50633,198,8087.0,366.0,47.375,0.08267857142857142,183.0,123814.0,43883.0,5337.0,300.0,79111.0,6750.0,15.0,2750.0
Qadissiya,2017-01-19,52.16964285714284,0.0,0,6025,2254,0,151.0,0.0,52.06785714285714,0.04196428571428572,2.0,4052.0,1186.0,205.0,0.0,1973.0,1068.0,-2.0,-54.0
Salahal Din,2017-01-19,49.15102040816326,0.008979591836734694,43,25515,6088,14,289.0,40.0,49.99591836734693,0.07928571428571428,28.0,22347.0,5084.0,683.0,3.0,3168.0,1004.0,-14.0,-394.0
Wassit,2017-01-19,52.05714285714286,0.0017142857142857144,0,23071,4160,0,449.0,0.0,52.441428571428574,0.1471428571428572,0.0,10562.0,3770.0,585.0,0.0,12509.0,390.0,0.0,-136.0
Anbar,2017-02-02,48.625510204081635,0.023061224489795917,33,11203,6777,6,618.0,45.0,49.88877551020408,0.007755102040816327,5.0,25312.0,8023.0,1053.0,-12.0,-14109.0,-1246.0,1.0,-435.0
Babylon,2017-02-02,49.11428571428571,0.02321428571428572,0,10627,2418,0,613.0,0.0,49.68214285714286,0.0,0.0,10483.0,3347.0,208.0,0.0,144.0,-929.0,0.0,405.0
Baghdad,2017-02-02,48.883333333333326,0.02571428571428572,104,43439,15024,63,3134.0,204.0,49.8293650793651,0.0007142857142857143,143.0,92275.0,21294.0,2388.0,-100.0,-48836.0,-6270.0,-80.0,746.0
Basrah,2017-02-02,56.57551020408164,0.0,3,10679,4897,9,901.0,6.0,55.94489795918368,0.0,29.0,19834.0,3144.0,341.0,-3.0,-9155.0,1753.0,-20.0,560.0
Thi Qar,2017-02-02,52.76,0.0,2,0,0,0,0.0,0.0,53.84142857142858,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Diyala,2017-02-02,49.9404761904762,0.03464285714285714,59,49483,9181,0,1045.0,28.0,50.97023809523809,0.0071428571428571435,4.0,33497.0,5614.0,1385.0,31.0,15986.0,3567.0,-4.0,-340.0
Dahuk,2017-02-02,42.42678571428571,0.05071428571428572,0,3139,972,1,797.0,0.0,46.725,0.0,0.0,2307.0,1070.0,45.0,0.0,832.0,-98.0,1.0,752.0
Erbil,2017-02-02,39.45476190476192,0.10952380952380951,0,12340,4529,2,942.0,4.0,44.54047619047618,0.005714285714285714,28.0,15363.0,4829.0,288.0,-4.0,-3023.0,-300.0,-26.0,654.0
Sulaymaniyah,2017-02-02,40.60857142857143,0.13407142857142856,3,12815,4383,0,3660.0,0.0,44.10714285714285,0.009000000000000003,0.0,21280.0,12405.0,6903.0,3.0,-8465.0,-8022.0,0.0,-3243.0
Kerbala,2017-02-02,50.378571428571426,0.024999999999999994,0,10341,1231,0,569.0,1.0,50.8,0.0,0.0,10074.0,4348.0,204.0,-1.0,267.0,-3117.0,0.0,365.0
Kirkuk,2017-02-02,45.626785714285724,0.040357142857142855,51,3128,1183,1,45.0,47.0,47.65,0.012142857142857141,3.0,3084.0,1628.0,74.0,4.0,44.0,-445.0,-2.0,-29.0
Missan,2017-02-02,53.153571428571425,0.003452380952380953,0,22601,9195,0,810.0,0.0,53.88928571428572,0.00011904761904761906,0.0,17492.0,4243.0,194.0,0.0,5109.0,4952.0,0.0,616.0
Muthanna,2017-02-02,51.97142857142857,0.0,4,6108,3105,0,476.0,0.0,52.385714285714286,0.0,0.0,8653.0,2974.0,228.0,4.0,-2545.0,131.0,0.0,248.0
Najaf,2017-02-02,51.37142857142858,0.008571428571428572,0,2401,1000,0,155.0,0.0,51.71428571428572,0.0,0.0,3405.0,1430.0,1627.0,0.0,-1004.0,-430.0,0.0,-1472.0
Ninewa,2017-02-02,42.71160714285714,0.02303571428571429,771,104474,42116,124,5970.0,666.0,46.27232142857143,0.0014285714285714286,198.0,202925.0,50633.0,8087.0,105.0,-98451.0,-8517.0,-74.0,-2117.0
Qadissiya,2017-02-02,51.50535714285714,0.012857142857142859,0,4374,1383,0,1011.0,0.0,52.16964285714284,0.0,0.0,6025.0,2254.0,151.0,0.0,-1651.0,-871.0,0.0,860.0
Salahal Din,2017-02-02,48.37244897959183,0.04142857142857144,59,13181,6335,6,1138.0,43.0,49.15102040816326,0.008979591836734694,14.0,25515.0,6088.0,289.0,16.0,-12334.0,247.0,-8.0,849.0
Wassit,2017-02-02,50.42714285714284,0.12828571428571428,0,10610,3542,0,228.0,0.0,52.05714285714286,0.0017142857142857144,0.0,23071.0,4160.0,449.0,0.0,-12461.0,-618.0,0.0,-221.0
Anbar,2017-02-16,52.185714285714276,0.016020408163265307,14,13798,6203,4,1293.0,33.0,48.625510204081635,0.023061224489795917,6.0,11203.0,6777.0,618.0,-19.0,2595.0,-574.0,-2.0,675.0
Babylon,2017-02-16,51.608928571428585,0.005535714285714287,4,13578,2355,0,169.0,0.0,49.11428571428571,0.02321428571428572,0.0,10627.0,2418.0,613.0,4.0,2951.0,-63.0,0.0,-444.0
Baghdad,2017-02-16,50.80079365079366,0.006587301587301587,126,45346,15039,128,1800.0,104.0,48.883333333333326,0.02571428571428572,63.0,43439.0,15024.0,3134.0,22.0,1907.0,15.0,65.0,-1334.0
Basrah,2017-02-16,55.9591836734694,0.001326530612244898,6,23344,4868,6,706.0,3.0,56.57551020408164,0.0,9.0,10679.0,4897.0,901.0,3.0,12665.0,-29.0,-3.0,-195.0
Thi Qar,2017-02-16,54.854285714285716,0.00028571428571428574,0,0,0,0,0.0,2.0,52.76,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
Diyala,2017-02-16,52.37738095238095,0.05583333333333333,57,43687,6231,3,695.0,59.0,49.9404761904762,0.03464285714285714,0.0,49483.0,9181.0,1045.0,-2.0,-5796.0,-2950.0,3.0,-350.0
Dahuk,2017-02-16,46.03392857142858,0.05446428571428571,0,4110,881,5,80.0,0.0,42.42678571428571,0.05071428571428572,1.0,3139.0,972.0,797.0,0.0,971.0,-91.0,4.0,-717.0
Erbil,2017-02-16,42.77738095238096,0.013333333333333334,0,22151,3622,29,632.0,0.0,39.45476190476192,0.10952380952380951,2.0,12340.0,4529.0,942.0,0.0,9811.0,-907.0,27.0,-310.0
Sulaymaniyah,2017-02-16,41.96714285714286,0.1122857142857143,8,10681,3624,0,2986.0,3.0,40.60857142857143,0.13407142857142856,0.0,12815.0,4383.0,3660.0,5.0,-2134.0,-759.0,0.0,-674.0
Kerbala,2017-02-16,52.64999999999999,0.002857142857142857,0,8562,3548,0,134.0,0.0,50.378571428571426,0.024999999999999994,0.0,10341.0,1231.0,569.0,0.0,-1779.0,2317.0,0.0,-435.0
Kirkuk,2017-02-16,48.09107142857143,0.028928571428571432,53,6299,1842,0,354.0,51.0,45.626785714285724,0.040357142857142855,1.0,3128.0,1183.0,45.0,2.0,3171.0,659.0,-1.0,309.0
Missan,2017-02-16,54.15357142857142,0.016428571428571428,0,9775,4405,0,197.0,0.0,53.153571428571425,0.003452380952380953,0.0,22601.0,9195.0,810.0,0.0,-12826.0,-4790.0,0.0,-613.0
Muthanna,2017-02-16,54.61190476190476,0.002857142857142857,0,8443,4629,0,354.0,4.0,51.97142857142857,0.0,0.0,6108.0,3105.0,476.0,-4.0,2335.0,1524.0,0.0,-122.0
Najaf,2017-02-16,53.07142857142857,0.0,0,2774,1100,0,445.0,0.0,51.37142857142858,0.008571428571428572,0.0,2401.0,1000.0,155.0,0.0,373.0,100.0,0.0,290.0
Ninewa,2017-02-16,45.78482142857143,0.053839285714285715,604,69373,35602,88,2961.0,771.0,42.71160714285714,0.02303571428571429,124.0,104474.0,42116.0,5970.0,-167.0,-35101.0,-6514.0,-36.0,-3009.0
Qadissiya,2017-02-16,53.85892857142858,0.0,0,6161,1277,0,107.0,0.0,51.50535714285714,0.012857142857142859,0.0,4374.0,1383.0,1011.0,0.0,1787.0,-106.0,0.0,-904.0
Salahal Din,2017-02-16,50.82142857142856,0.03826530612244898,3,11717,6712,7,182.0,59.0,48.37244897959183,0.04142857142857144,6.0,13181.0,6335.0,1138.0,-56.0,-1464.0,377.0,1.0,-956.0
Wassit,2017-02-16,52.97714285714286,0.004857142857142858,0,11805,7356,0,527.0,0.0,50.42714285714284,0.12828571428571428,0.0,10610.0,3542.0,228.0,0.0,1195.0,3814.0,0.0,299.0
Anbar,2017-03-02,55.07959183673471,0.00040816326530612246,23,17806,7945,6,1995.0,14.0,52.185714285714276,0.016020408163265307,4.0,13798.0,6203.0,1293.0,9.0,4008.0,1742.0,2.0,702.0
Babylon,2017-03-02,53.76428571428572,0.0007142857142857143,0,15524,6951,0,364.0,4.0,51.608928571428585,0.005535714285714287,0.0,13578.0,2355.0,169.0,-4.0,1946.0,4596.0,0.0,195.0
Baghdad,2017-03-02,53.85396825396826,0.0,207,84634,23645,223,2931.0,126.0,50.80079365079366,0.006587301587301587,128.0,45346.0,15039.0,1800.0,81.0,39288.0,8606.0,95.0,1131.0
