Date,death,dist,ADM3CODE,ADM3NAME
2011-11-13,1,Al-Daur,iq18011,Al-Daur
2011-11-16,1,Al-Daur,iq18011,Al-Daur
2011-11-22,1,Al-Daur,iq18011,Al-Daur
2011-12-01,1,Al-Daur,iq18011,Al-Daur
2011-12-12,1,Al-Daur,iq18011,Al-Daur
2012-01-18,1,Al-Daur,iq18011,Al-Daur
2012-01-19,2,Al-Daur,iq18011,Al-Daur
2012-01-28,3,Al-Daur,iq18011,Al-Daur
2012-02-16,2,Al-Daur,iq18011,Al-Daur
2012-02-19,1,Al-Daur,iq18011,Al-Daur
2012-02-24,1,Al-Daur,iq18011,Al-Daur
2012-03-12,3,Al-Daur,iq18011,Al-Daur
2012-03-13,1,Al-Daur,iq18011,Al-Daur
2012-03-14,1,Al-Daur,iq18011,Al-Daur
2012-03-20,2,Al-Daur,iq18011,Al-Daur
2012-03-22,1,Al-Daur,iq18011,Al-Daur
2012-03-23,1,Al-Daur,iq18011,Al-Daur
2012-04-01,1,Al-Daur,iq18011,Al-Daur
2012-04-07,5,Al-Daur,iq18011,Al-Daur
2012-04-18,2,Al-Daur,iq18011,Al-Daur
2012-04-19,5,Al-Daur,iq18011,Al-Daur
2012-04-23,1,Al-Daur,iq18011,Al-Daur
2012-04-28,1,Al-Daur,iq18011,Al-Daur
2012-05-26,1,Al-Daur,iq18011,Al-Daur
2012-06-16,2,Al-Daur,iq18011,Al-Daur
2012-06-21,1,Al-Daur,iq18011,Al-Daur
2012-06-22,3,Al-Daur,iq18011,Al-Daur
2012-06-28,2,Al-Daur,iq18011,Al-Daur
2012-06-30,3,Al-Daur,iq18011,Al-Daur
2012-07-09,2,Al-Daur,iq18011,Al-Daur
2012-07-10,2,Al-Daur,iq18011,Al-Daur
2012-07-23,2,Al-Daur,iq18011,Al-Daur
2012-07-28,4,Al-Daur,iq18011,Al-Daur
2012-08-02,2,Al-Daur,iq18011,Al-Daur
2012-09-05,1,Al-Daur,iq18011,Al-Daur
2012-09-14,2,Al-Daur,iq18011,Al-Daur
2012-10-04,2,Al-Daur,iq18011,Al-Daur
2012-10-05,1,Al-Daur,iq18011,Al-Daur
2012-10-15,3,Al-Daur,iq18011,Al-Daur
2012-11-11,1,Al-Daur,iq18011,Al-Daur
2012-11-17,7,Al-Daur,iq18011,Al-Daur
2012-11-26,1,Al-Daur,iq18011,Al-Daur
2012-12-02,3,Al-Daur,iq18011,Al-Daur
2012-12-17,1,Al-Daur,iq18011,Al-Daur
2012-12-24,2,Al-Daur,iq18011,Al-Daur
2012-12-31,1,Al-Daur,iq18011,Al-Daur
2013-01-07,1,Al-Daur,iq18011,Al-Daur
2013-01-14,3,Al-Daur,iq18011,Al-Daur
2013-01-24,2,Al-Daur,iq18011,Al-Daur
2013-02-02,1,Al-Daur,iq18011,Al-Daur
2013-02-10,1,Al-Daur,iq18011,Al-Daur
2013-03-08,5,Al-Daur,iq18011,Al-Daur
2013-03-14,1,Al-Daur,iq18011,Al-Daur
2013-04-02,1,Al-Daur,iq18011,Al-Daur
2013-04-04,3,Al-Daur,iq18011,Al-Daur
2013-04-10,1,Al-Daur,iq18011,Al-Daur
2013-04-25,2,Al-Daur,iq18011,Al-Daur
2013-05-10,1,Al-Daur,iq18011,Al-Daur
2013-05-14,1,Al-Daur,iq18011,Al-Daur
2013-05-20,11,Al-Daur,iq18011,Al-Daur
2013-05-25,7,Al-Daur,iq18011,Al-Daur
2013-05-28,2,Al-Daur,iq18011,Al-Daur
2013-05-30,3,Al-Daur,iq18011,Al-Daur
2013-06-01,1,Al-Daur,iq18011,Al-Daur
2013-06-10,1,Al-Daur,iq18011,Al-Daur
2013-06-12,1,Al-Daur,iq18011,Al-Daur
2013-06-14,1,Al-Daur,iq18011,Al-Daur
2013-06-18,1,Al-Daur,iq18011,Al-Daur
2013-06-22,2,Al-Daur,iq18011,Al-Daur
2013-07-05,12,Al-Daur,iq18011,Al-Daur
2013-07-15,6,Al-Daur,iq18011,Al-Daur
2013-07-19,1,Al-Daur,iq18011,Al-Daur
2013-07-25,2,Al-Daur,iq18011,Al-Daur
2013-07-28,2,Al-Daur,iq18011,Al-Daur
2013-08-01,2,Al-Daur,iq18011,Al-Daur
2013-08-02,1,Al-Daur,iq18011,Al-Daur
2013-08-06,1,Al-Daur,iq18011,Al-Daur
2013-08-18,4,Al-Daur,iq18011,Al-Daur
2013-08-20,3,Al-Daur,iq18011,Al-Daur
2013-08-29,19,Al-Daur,iq18011,Al-Daur
2013-09-05,1,Al-Daur,iq18011,Al-Daur
2013-09-08,3,Al-Daur,iq18011,Al-Daur
2013-09-09,5,Al-Daur,iq18011,Al-Daur
2013-09-13,6,Al-Daur,iq18011,Al-Daur
2013-09-20,24,Al-Daur,iq18011,Al-Daur
2013-10-10,2,Al-Daur,iq18011,Al-Daur
2013-10-12,24,Al-Daur,iq18011,Al-Daur
2013-10-13,12,Al-Daur,iq18011,Al-Daur
2013-10-18,6,Al-Daur,iq18011,Al-Daur
2013-10-26,3,Al-Daur,iq18011,Al-Daur
2013-10-30,1,Al-Daur,iq18011,Al-Daur
2013-11-02,2,Al-Daur,iq18011,Al-Daur
2013-11-05,4,Al-Daur,iq18011,Al-Daur
2013-11-12,1,Al-Daur,iq18011,Al-Daur
2013-11-13,2,Al-Daur,iq18011,Al-Daur
2013-11-28,1,Al-Daur,iq18011,Al-Daur
2013-12-03,2,Al-Daur,iq18011,Al-Daur
2013-12-18,1,Al-Daur,iq18011,Al-Daur
2013-12-22,4,Al-Daur,iq18011,Al-Daur
2014-01-06,1,Al-Daur,iq18011,Al-Daur
2014-01-08,1,Al-Daur,iq18011,Al-Daur
2014-01-09,6,Al-Daur,iq18011,Al-Daur
2014-01-11,2,Al-Daur,iq18011,Al-Daur
2014-01-25,1,Al-Daur,iq18011,Al-Daur
2014-01-27,2,Al-Daur,iq18011,Al-Daur
2014-01-31,1,Al-Daur,iq18011,Al-Daur
2014-02-08,1,Al-Daur,iq18011,Al-Daur
2014-02-15,2,Al-Daur,iq18011,Al-Daur
2014-02-16,2,Al-Daur,iq18011,Al-Daur
2014-02-21,1,Al-Daur,iq18011,Al-Daur
2014-02-24,1,Al-Daur,iq18011,Al-Daur
2014-02-26,3,Al-Daur,iq18011,Al-Daur
2014-03-04,4,Al-Daur,iq18011,Al-Daur
2014-03-08,5,Al-Daur,iq18011,Al-Daur
2014-03-10,1,Al-Daur,iq18011,Al-Daur
2014-03-11,3,Al-Daur,iq18011,Al-Daur
2014-03-16,4,Al-Daur,iq18011,Al-Daur
2014-03-19,22,Al-Daur,iq18011,Al-Daur
2014-03-21,6,Al-Daur,iq18011,Al-Daur
2014-03-23,1,Al-Daur,iq18011,Al-Daur
2014-04-04,1,Al-Daur,iq18011,Al-Daur
2014-04-06,1,Al-Daur,iq18011,Al-Daur
2014-04-09,2,Al-Daur,iq18011,Al-Daur
2014-04-13,5,Al-Daur,iq18011,Al-Daur
2014-04-23,3,Al-Daur,iq18011,Al-Daur
2014-04-26,4,Al-Daur,iq18011,Al-Daur
2014-05-03,1,Al-Daur,iq18011,Al-Daur
2014-05-10,1,Al-Daur,iq18011,Al-Daur
2014-05-24,4,Al-Daur,iq18011,Al-Daur
2014-05-31,4,Al-Daur,iq18011,Al-Daur
2014-06-05,16,Al-Daur,iq18011,Al-Daur
2014-06-06,8,Al-Daur,iq18011,Al-Daur
2014-06-07,7,Al-Daur,iq18011,Al-Daur
2014-06-11,5,Al-Daur,iq18011,Al-Daur
2014-06-14,12,Al-Daur,iq18011,Al-Daur
2014-06-17,18,Al-Daur,iq18011,Al-Daur
2014-06-20,45,Al-Daur,iq18011,Al-Daur
2014-06-27,1,Al-Daur,iq18011,Al-Daur
2014-06-28,1,Al-Daur,iq18011,Al-Daur
2014-06-30,6,Al-Daur,iq18011,Al-Daur
2014-07-10,4,Al-Daur,iq18011,Al-Daur
2014-07-17,20,Al-Daur,iq18011,Al-Daur
2014-07-22,22,Al-Daur,iq18011,Al-Daur
2014-07-23,1,Al-Daur,iq18011,Al-Daur
2014-08-02,2,Al-Daur,iq18011,Al-Daur
2014-08-17,4,Al-Daur,iq18011,Al-Daur
2014-08-18,1,Al-Daur,iq18011,Al-Daur
2014-08-21,3,Al-Daur,iq18011,Al-Daur
2014-08-29,1,Al-Daur,iq18011,Al-Daur
2014-09-06,1,Al-Daur,iq18011,Al-Daur
2014-09-20,3,Al-Daur,iq18011,Al-Daur
2014-10-06,2,Al-Daur,iq18011,Al-Daur
2014-10-10,5,Al-Daur,iq18011,Al-Daur
2014-10-12,2,Al-Daur,iq18011,Al-Daur
2014-10-13,4,Al-Daur,iq18011,Al-Daur
2014-11-17,2,Al-Daur,iq18011,Al-Daur
2014-11-29,6,Al-Daur,iq18011,Al-Daur
2014-12-08,1,Al-Daur,iq18011,Al-Daur
2014-12-12,8,Al-Daur,iq18011,Al-Daur
2014-12-26,2,Al-Daur,iq18011,Al-Daur
2015-01-08,2,Al-Daur,iq18011,Al-Daur
2015-01-13,1,Al-Daur,iq18011,Al-Daur
2015-01-16,20,Al-Daur,iq18011,Al-Daur
2015-02-10,3,Al-Daur,iq18011,Al-Daur
2015-02-12,6,Al-Daur,iq18011,Al-Daur
2015-02-14,3,Al-Daur,iq18011,Al-Daur
2015-02-17,4,Al-Daur,iq18011,Al-Daur
2015-02-22,5,Al-Daur,iq18011,Al-Daur
2015-02-25,11,Al-Daur,iq18011,Al-Daur
2015-03-02,1,Al-Daur,iq18011,Al-Daur
2015-03-03,3,Al-Daur,iq18011,Al-Daur
2015-03-05,1,Al-Daur,iq18011,Al-Daur
2015-03-14,1,Al-Daur,iq18011,Al-Daur
2015-03-15,2,Al-Daur,iq18011,Al-Daur
2015-04-11,13,Al-Daur,iq18011,Al-Daur
2015-04-22,8,Al-Daur,iq18011,Al-Daur
2015-07-16,1,Al-Daur,iq18011,Al-Daur
2015-10-04,8,Al-Daur,iq18011,Al-Daur
2015-10-12,1,Al-Daur,iq18011,Al-Daur
2015-11-05,3,Al-Daur,iq18011,Al-Daur
2016-03-29,11,Al-Daur,iq18011,Al-Daur
2016-07-15,1,Al-Daur,iq18011,Al-Daur
2016-10-21,3,Al-Daur,iq18011,Al-Daur
2016-11-06,12,Al-Daur,iq18011,Al-Daur
2016-11-28,8,Al-Daur,iq18011,Al-Daur
2017-02-28,1,Al-Daur,iq18011,Al-Daur
2017-12-31,4,Al Resafa,iq01004,Al Resafa
2017-12-29,3,Al Resafa,iq01004,Al Resafa
2017-12-28,1,Al Resafa,iq01004,Al Resafa
2017-12-26,1,Al Resafa,iq01004,Al Resafa
2017-12-25,2,Al Resafa,iq01004,Al Resafa
2017-12-24,1,Al Resafa,iq01004,Al Resafa
2017-12-23,1,Al Resafa,iq01004,Al Resafa
2017-12-22,2,Al Resafa,iq01004,Al Resafa
2017-12-20,1,Al Resafa,iq01004,Al Resafa
2017-12-19,2,Al Resafa,iq01004,Al Resafa
2017-12-18,1,Al Resafa,iq01004,Al Resafa
2017-12-16,1,Al Resafa,iq01004,Al Resafa
2017-12-15,5,Al Resafa,iq01004,Al Resafa
2017-12-15,1,Al Resafa,iq01004,Al Resafa
2017-12-12,1,Al Resafa,iq01004,Al Resafa
2017-12-09,2,Al Resafa,iq01004,Al Resafa
2017-12-07,1,Al Resafa,iq01004,Al Resafa
2017-12-05,2,Al Resafa,iq01004,Al Resafa
2017-12-04,1,Al Resafa,iq01004,Al Resafa
2017-12-02,2,Al Resafa,iq01004,Al Resafa
2017-12-01,1,Al Resafa,iq01004,Al Resafa
2017-11-30,1,Al Resafa,iq01004,Al Resafa
2017-11-29,2,Al Resafa,iq01004,Al Resafa
2017-11-28,4,Al Resafa,iq01004,Al Resafa
2017-11-27,17,Al Resafa,iq01004,Al Resafa
2017-11-26,2,Al Resafa,iq01004,Al Resafa
2017-11-25,2,Al Resafa,iq01004,Al Resafa
2017-11-24,1,Al Resafa,iq01004,Al Resafa
2017-11-23,1,Al Resafa,iq01004,Al Resafa
2017-11-22,2,Al Resafa,iq01004,Al Resafa
2017-11-20,2,Al Resafa,iq01004,Al Resafa
2017-11-19,2,Al Resafa,iq01004,Al Resafa
2017-11-18,1,Al Resafa,iq01004,Al Resafa
2017-11-17,1,Al Resafa,iq01004,Al Resafa
2017-11-15,2,Al Resafa,iq01004,Al Resafa
2017-11-13,1,Al Resafa,iq01004,Al Resafa
2017-11-12,2,Al Resafa,iq01004,Al Resafa
2017-11-11,1,Al Resafa,iq01004,Al Resafa
2017-11-10,1,Al Resafa,iq01004,Al Resafa
2017-11-08,1,Al Resafa,iq01004,Al Resafa
2017-11-07,1,Al Resafa,iq01004,Al Resafa
2017-11-06,1,Al Resafa,iq01004,Al Resafa
2017-11-05,2,Al Resafa,iq01004,Al Resafa
2017-11-04,2,Al Resafa,iq01004,Al Resafa
2017-11-03,1,Al Resafa,iq01004,Al Resafa
2017-11-02,1,Al Resafa,iq01004,Al Resafa
2017-11-01,3,Al Resafa,iq01004,Al Resafa
2017-10-31,4,Al Resafa,iq01004,Al Resafa
2017-10-30,1,Al Resafa,iq01004,Al Resafa
2017-10-29,1,Al Resafa,iq01004,Al Resafa
2017-10-29,3,Al Resafa,iq01004,Al Resafa
2017-10-29,1,Al Resafa,iq01004,Al Resafa
2017-10-28,5,Al Resafa,iq01004,Al Resafa
2017-10-28,1,Al Resafa,iq01004,Al Resafa
2017-10-28,3,Al Resafa,iq01004,Al Resafa
2017-10-27,1,Al Resafa,iq01004,Al Resafa
2017-10-27,3,Al Resafa,iq01004,Al Resafa
2017-10-25,1,Al Resafa,iq01004,Al Resafa
2017-10-25,1,Al Resafa,iq01004,Al Resafa
2017-10-24,8,Al Resafa,iq01004,Al Resafa
2017-10-24,1,Al Resafa,iq01004,Al Resafa
2017-10-23,1,Al Resafa,iq01004,Al Resafa
2017-10-22,1,Al Resafa,iq01004,Al Resafa
2017-10-22,1,Al Resafa,iq01004,Al Resafa
2017-10-22,1,Al Resafa,iq01004,Al Resafa
2017-10-22,1,Al Resafa,iq01004,Al Resafa
2017-10-20,1,Al Resafa,iq01004,Al Resafa
2017-10-20,1,Al Resafa,iq01004,Al Resafa
2017-10-19,1,Al Resafa,iq01004,Al Resafa
2017-10-19,2,Al Resafa,iq01004,Al Resafa
2017-10-18,4,Al Resafa,iq01004,Al Resafa
2017-10-17,1,Al Resafa,iq01004,Al Resafa
2017-10-16,1,Al Resafa,iq01004,Al Resafa
2017-10-15,8,Al Resafa,iq01004,Al Resafa
2017-10-14,1,Al Resafa,iq01004,Al Resafa
2017-10-13,1,Al Resafa,iq01004,Al Resafa
2017-10-12,1,Al Resafa,iq01004,Al Resafa
2017-10-11,5,Al Resafa,iq01004,Al Resafa
2017-10-10,4,Al Resafa,iq01004,Al Resafa
2017-10-10,1,Al Resafa,iq01004,Al Resafa
2017-10-09,3,Al Resafa,iq01004,Al Resafa
2017-10-09,1,Al Resafa,iq01004,Al Resafa
2017-10-07,1,Al Resafa,iq01004,Al Resafa
2017-10-07,7,Al Resafa,iq01004,Al Resafa
2017-10-06,7,Al Resafa,iq01004,Al Resafa
2017-10-05,3,Al Resafa,iq01004,Al Resafa
2017-10-05,4,Al Resafa,iq01004,Al Resafa
2017-10-04,20,Al Resafa,iq01004,Al Resafa
2017-10-04,8,Al Resafa,iq01004,Al Resafa
2017-10-04,1,Al Resafa,iq01004,Al Resafa
2017-10-04,1,Al Resafa,iq01004,Al Resafa
2017-10-03,3,Al Resafa,iq01004,Al Resafa
2017-10-03,1,Al Resafa,iq01004,Al Resafa
2017-10-02,5,Al Resafa,iq01004,Al Resafa
2017-10-02,1,Al Resafa,iq01004,Al Resafa
2017-10-01,1,Al Resafa,iq01004,Al Resafa
2017-10-01,1,Al Resafa,iq01004,Al Resafa
2017-09-30,3,Al Resafa,iq01004,Al Resafa
2017-09-30,1,Al Resafa,iq01004,Al Resafa
2017-09-30,1,Al Resafa,iq01004,Al Resafa
2017-09-28,1,Al Resafa,iq01004,Al Resafa
2017-09-27,6,Al Resafa,iq01004,Al Resafa
2017-09-26,1,Al Resafa,iq01004,Al Resafa
2017-09-26,4,Al Resafa,iq01004,Al Resafa
2017-09-26,1,Al Resafa,iq01004,Al Resafa
2017-09-26,6,Al Resafa,iq01004,Al Resafa
2017-09-25,6,Al Resafa,iq01004,Al Resafa
2017-09-24,1,Al Resafa,iq01004,Al Resafa
2017-09-23,4,Al Resafa,iq01004,Al Resafa
2017-09-22,1,Al Resafa,iq01004,Al Resafa
2017-09-21,1,Al Resafa,iq01004,Al Resafa
2017-09-20,1,Al Resafa,iq01004,Al Resafa
2017-09-19,6,Al Resafa,iq01004,Al Resafa
2017-09-19,1,Al Resafa,iq01004,Al Resafa
2017-09-19,1,Al Resafa,iq01004,Al Resafa
2017-09-18,6,Al Resafa,iq01004,Al Resafa
2017-09-17,5,Al Resafa,iq01004,Al Resafa
2017-09-16,1,Al Resafa,iq01004,Al Resafa
2017-09-15,4,Al Resafa,iq01004,Al Resafa
2017-09-15,2,Al Resafa,iq01004,Al Resafa
2017-09-14,1,Al Resafa,iq01004,Al Resafa
2017-09-13,7,Al Resafa,iq01004,Al Resafa
2017-09-13,9,Al Resafa,iq01004,Al Resafa
2017-09-12,2,Al Resafa,iq01004,Al Resafa
2017-09-12,1,Al Resafa,iq01004,Al Resafa
2017-09-11,1,Al Resafa,iq01004,Al Resafa
2017-09-10,6,Al Resafa,iq01004,Al Resafa
2017-09-10,1,Al Resafa,iq01004,Al Resafa
2017-09-09,6,Al Resafa,iq01004,Al Resafa
2017-09-09,1,Al Resafa,iq01004,Al Resafa
2017-09-08,7,Al Resafa,iq01004,Al Resafa
2017-09-08,1,Al Resafa,iq01004,Al Resafa
2017-09-07,5,Al Resafa,iq01004,Al Resafa
2017-09-06,1,Al Resafa,iq01004,Al Resafa
2017-09-05,1,Al Resafa,iq01004,Al Resafa
2017-09-04,1,Al Resafa,iq01004,Al Resafa
2017-09-04,1,Al Resafa,iq01004,Al Resafa
2017-09-04,1,Al Resafa,iq01004,Al Resafa
2017-09-03,1,Al Resafa,iq01004,Al Resafa
2017-08-31,1,Al Resafa,iq01004,Al Resafa
2017-08-30,2,Al Resafa,iq01004,Al Resafa
2017-08-29,4,Al Resafa,iq01004,Al Resafa
2017-08-28,14,Al Resafa,iq01004,Al Resafa
2017-08-27,6,Al Resafa,iq01004,Al Resafa
2017-08-26,1,Al Resafa,iq01004,Al Resafa
2017-08-24,1,Al Resafa,iq01004,Al Resafa
2017-08-23,2,Al Resafa,iq01004,Al Resafa
2017-08-22,3,Al Resafa,iq01004,Al Resafa
2017-08-21,1,Al Resafa,iq01004,Al Resafa
2017-08-20,2,Al Resafa,iq01004,Al Resafa
2017-08-19,2,Al Resafa,iq01004,Al Resafa
2017-08-16,2,Al Resafa,iq01004,Al Resafa
2017-08-15,1,Al Resafa,iq01004,Al Resafa
2017-08-14,2,Al Resafa,iq01004,Al Resafa
2017-08-12,1,Al Resafa,iq01004,Al Resafa
2017-08-10,2,Al Resafa,iq01004,Al Resafa
2017-08-09,1,Al Resafa,iq01004,Al Resafa
2017-08-07,2,Al Resafa,iq01004,Al Resafa
2017-08-06,1,Al Resafa,iq01004,Al Resafa
2017-08-05,1,Al Resafa,iq01004,Al Resafa
2017-08-03,2,Al Resafa,iq01004,Al Resafa
2017-08-01,1,Al Resafa,iq01004,Al Resafa
2017-08-01,5,Al Resafa,iq01004,Al Resafa
2017-07-31,1,Al Resafa,iq01004,Al Resafa
2017-07-30,1,Al Resafa,iq01004,Al Resafa
2017-07-30,1,Al Resafa,iq01004,Al Resafa
2017-07-29,1,Al Resafa,iq01004,Al Resafa
2017-07-29,3,Al Resafa,iq01004,Al Resafa
2017-07-29,1,Al Resafa,iq01004,Al Resafa
2017-07-29,1,Al Resafa,iq01004,Al Resafa
2017-07-29,2,Al Resafa,iq01004,Al Resafa
2017-07-28,1,Al Resafa,iq01004,Al Resafa
2017-07-26,7,Al Resafa,iq01004,Al Resafa
2017-07-25,1,Al Resafa,iq01004,Al Resafa
2017-07-24,4,Al Resafa,iq01004,Al Resafa
2017-07-22,2,Al Resafa,iq01004,Al Resafa
2017-07-21,1,Al Resafa,iq01004,Al Resafa
2017-07-20,2,Al Resafa,iq01004,Al Resafa
2017-07-19,2,Al Resafa,iq01004,Al Resafa
2017-07-17,10,Al Resafa,iq01004,Al Resafa
2017-07-16,4,Al Resafa,iq01004,Al Resafa
2017-07-15,2,Al Resafa,iq01004,Al Resafa
2017-07-14,19,Al Resafa,iq01004,Al Resafa
2017-07-13,2,Al Resafa,iq01004,Al Resafa
2017-07-12,1,Al Resafa,iq01004,Al Resafa
2017-07-10,3,Al Resafa,iq01004,Al Resafa
2017-07-09,2,Al Resafa,iq01004,Al Resafa
2017-07-06,2,Al Resafa,iq01004,Al Resafa
2017-07-06,3,Al Resafa,iq01004,Al Resafa
2017-07-06,1,Al Resafa,iq01004,Al Resafa
2017-07-05,1,Al Resafa,iq01004,Al Resafa
2017-07-03,1,Al Resafa,iq01004,Al Resafa
2017-07-02,1,Al Resafa,iq01004,Al Resafa
2017-07-01,1,Al Resafa,iq01004,Al Resafa
2017-06-28,1,Al Resafa,iq01004,Al Resafa
2017-06-27,1,Al Resafa,iq01004,Al Resafa
2017-06-23,2,Al Resafa,iq01004,Al Resafa
2017-06-22,4,Al Resafa,iq01004,Al Resafa
2017-06-18,1,Al Resafa,iq01004,Al Resafa
2017-06-17,1,Al Resafa,iq01004,Al Resafa
2017-06-16,2,Al Resafa,iq01004,Al Resafa
2017-06-15,1,Al Resafa,iq01004,Al Resafa
2017-06-13,1,Al Resafa,iq01004,Al Resafa
2017-06-11,1,Al Resafa,iq01004,Al Resafa
2017-06-09,2,Al Resafa,iq01004,Al Resafa
2017-06-05,2,Al Resafa,iq01004,Al Resafa
2017-06-04,1,Al Resafa,iq01004,Al Resafa
2017-06-02,1,Al Resafa,iq01004,Al Resafa
2017-05-30,7,Al Resafa,iq01004,Al Resafa
2017-05-29,31,Al Resafa,iq01004,Al Resafa
2017-05-28,1,Al Resafa,iq01004,Al Resafa
2017-05-27,4,Al Resafa,iq01004,Al Resafa
2017-05-26,1,Al Resafa,iq01004,Al Resafa
2017-05-25,1,Al Resafa,iq01004,Al Resafa
2017-05-24,2,Al Resafa,iq01004,Al Resafa
2017-05-19,15,Al Resafa,iq01004,Al Resafa
2017-05-18,9,Al Resafa,iq01004,Al Resafa
2017-05-16,1,Al Resafa,iq01004,Al Resafa
2017-05-15,4,Al Resafa,iq01004,Al Resafa
2017-05-14,2,Al Resafa,iq01004,Al Resafa
2017-05-13,2,Al Resafa,iq01004,Al Resafa
2017-05-12,2,Al Resafa,iq01004,Al Resafa
2017-05-11,4,Al Resafa,iq01004,Al Resafa
2017-05-10,2,Al Resafa,iq01004,Al Resafa
2017-05-09,1,Al Resafa,iq01004,Al Resafa
2017-05-06,2,Al Resafa,iq01004,Al Resafa
2017-05-05,1,Al Resafa,iq01004,Al Resafa
2017-05-03,1,Al Resafa,iq01004,Al Resafa
2017-04-30,1,Al Resafa,iq01004,Al Resafa
2017-04-28,6,Al Resafa,iq01004,Al Resafa
2017-04-27,2,Al Resafa,iq01004,Al Resafa
2017-04-25,2,Al Resafa,iq01004,Al Resafa
2017-04-22,1,Al Resafa,iq01004,Al Resafa
2017-04-20,2,Al Resafa,iq01004,Al Resafa
2017-04-19,1,Al Resafa,iq01004,Al Resafa
2017-04-18,1,Al Resafa,iq01004,Al Resafa
2017-04-17,2,Al Resafa,iq01004,Al Resafa
2017-04-16,2,Al Resafa,iq01004,Al Resafa
2017-04-15,1,Al Resafa,iq01004,Al Resafa
2017-04-14,2,Al Resafa,iq01004,Al Resafa
2017-04-13,1,Al Resafa,iq01004,Al Resafa
2017-04-12,1,Al Resafa,iq01004,Al Resafa
2017-04-09,1,Al Resafa,iq01004,Al Resafa
2017-04-08,2,Al Resafa,iq01004,Al Resafa
2017-04-07,2,Al Resafa,iq01004,Al Resafa
2017-04-05,5,Al Resafa,iq01004,Al Resafa
2017-04-04,2,Al Resafa,iq01004,Al Resafa
2017-04-03,1,Al Resafa,iq01004,Al Resafa
2017-04-02,2,Al Resafa,iq01004,Al Resafa
2017-04-01,1,Al Resafa,iq01004,Al Resafa
2017-03-28,2,Al Resafa,iq01004,Al Resafa
2017-03-26,2,Al Resafa,iq01004,Al Resafa
2017-03-25,1,Al Resafa,iq01004,Al Resafa
2017-03-24,2,Al Resafa,iq01004,Al Resafa
2017-03-23,1,Al Resafa,iq01004,Al Resafa
2017-03-22,2,Al Resafa,iq01004,Al Resafa
2017-03-21,1,Al Resafa,iq01004,Al Resafa
2017-03-20,26,Al Resafa,iq01004,Al Resafa
2017-03-19,1,Al Resafa,iq01004,Al Resafa
2017-03-18,4,Al Resafa,iq01004,Al Resafa
2017-03-17,7,Al Resafa,iq01004,Al Resafa
2017-03-16,4,Al Resafa,iq01004,Al Resafa
2017-03-15,2,Al Resafa,iq01004,Al Resafa
2017-03-14,2,Al Resafa,iq01004,Al Resafa
2017-03-13,2,Al Resafa,iq01004,Al Resafa
2017-03-12,2,Al Resafa,iq01004,Al Resafa
2017-03-11,1,Al Resafa,iq01004,Al Resafa
2017-03-10,3,Al Resafa,iq01004,Al Resafa
2017-03-09,3,Al Resafa,iq01004,Al Resafa
2017-03-08,3,Al Resafa,iq01004,Al Resafa
2017-03-07,1,Al Resafa,iq01004,Al Resafa
2017-03-06,2,Al Resafa,iq01004,Al Resafa
2017-03-05,5,Al Resafa,iq01004,Al Resafa
2017-03-04,8,Al Resafa,iq01004,Al Resafa
2017-03-03,2,Al Resafa,iq01004,Al Resafa
2017-03-02,1,Al Resafa,iq01004,Al Resafa
2017-03-01,2,Al Resafa,iq01004,Al Resafa
2017-02-28,2,Al Resafa,iq01004,Al Resafa
2017-02-27,3,Al Resafa,iq01004,Al Resafa
2017-02-26,4,Al Resafa,iq01004,Al Resafa
2017-02-25,2,Al Resafa,iq01004,Al Resafa
2017-02-24,1,Al Resafa,iq01004,Al Resafa
2017-02-23,3,Al Resafa,iq01004,Al Resafa
2017-02-22,2,Al Resafa,iq01004,Al Resafa
2017-02-21,4,Al Resafa,iq01004,Al Resafa
2017-02-20,5,Al Resafa,iq01004,Al Resafa
2017-02-19,1,Al Resafa,iq01004,Al Resafa
2017-02-18,2,Al Resafa,iq01004,Al Resafa
2017-02-16,63,Al Resafa,iq01004,Al Resafa
2017-02-15,17,Al Resafa,iq01004,Al Resafa
2017-02-14,4,Al Resafa,iq01004,Al Resafa
2017-02-13,2,Al Resafa,iq01004,Al Resafa
2017-02-12,3,Al Resafa,iq01004,Al Resafa
2017-02-11,8,Al Resafa,iq01004,Al Resafa
2017-02-10,8,Al Resafa,iq01004,Al Resafa
2017-02-09,3,Al Resafa,iq01004,Al Resafa
2017-02-08,2,Al Resafa,iq01004,Al Resafa
2017-02-07,2,Al Resafa,iq01004,Al Resafa
2017-02-06,1,Al Resafa,iq01004,Al Resafa
2017-02-05,4,Al Resafa,iq01004,Al Resafa
2017-02-04,1,Al Resafa,iq01004,Al Resafa
2017-02-03,1,Al Resafa,iq01004,Al Resafa
2017-02-02,3,Al Resafa,iq01004,Al Resafa
2017-02-01,5,Al Resafa,iq01004,Al Resafa
2017-01-31,1,Al Resafa,iq01004,Al Resafa
2017-01-30,1,Al Resafa,iq01004,Al Resafa
2017-01-29,5,Al Resafa,iq01004,Al Resafa
2017-01-28,2,Al Resafa,iq01004,Al Resafa
2017-01-27,4,Al Resafa,iq01004,Al Resafa
2017-01-26,2,Al Resafa,iq01004,Al Resafa
2017-01-25,12,Al Resafa,iq01004,Al Resafa
2017-01-24,5,Al Resafa,iq01004,Al Resafa
2017-01-23,5,Al Resafa,iq01004,Al Resafa
